wavelength,intensity
353.598,2621
353.699,2701
353.792,2510
353.858,2642
353.932,2658
354.015,2561
354.109,2545
354.165,2621
354.238,2530
354.299,2614
354.384,2541
354.506,2562
354.581,2692
354.700,2670
354.768,2504
354.854,2573
354.976,2727
355.064,2690
355.120,2700
355.242,2596
355.347,2638
355.403,2612
355.523,2683
355.594,2619
355.685,2662
355.777,2530
355.868,2630
355.949,2773
356.037,2481
356.131,2638
356.199,2689
356.290,2654
356.385,2718
356.441,2551
356.558,3720
356.664,7723
356.720,3556
356.802,2691
356.911,2503
356.967,2738
357.045,2639
357.116,2618
357.236,2605
357.310,2571
357.396,2571
357.477,2494
357.582,2710
357.675,2583
357.731,2647
357.787,3891
357.872,11016
357.943,4548
358.041,5535
358.117,14170
358.210,4229
358.278,2639
358.366,2636
358.456,2786
358.575,2604
358.667,2618
358.747,2608
358.862,2603
358.926,2783
359.030,2704
359.125,2680
359.203,2630
359.325,11544
359.384,9766
359.465,2856
359.543,2570
359.652,2727
359.714,2630
359.825,2670
359.916,2854
359.981,2667
360.066,2681
360.126,2608
360.218,2584
360.273,2783
360.359,2716
360.448,3694
360.535,10333
360.619,3577
360.724,2669
360.823,2616
360.881,2779
360.972,2621
361.028,2599
361.118,2653
361.207,2718
361.302,2640
361.414,2682
361.489,2655
361.544,2724
361.619,2622
361.701,2658
361.795,2559
361.850,3220
361.939,7858
362.031,3106
362.140,2739
362.252,2670
362.371,2719
362.446,2642
362.530,2717
362.618,2709
362.696,2664
362.781,2602
362.903,2575
363.015,2649
363.105,2712
363.161,2599
363.264,2710
363.354,2664
363.421,2580
363.509,2691
363.594,2711
363.682,2642
363.749,2692
363.817,2694
363.873,2682
363.974,2639
364.048,2542
364.132,2496
364.210,2622
364.332,2729
364.404,2687
364.483,2675
364.547,2643
364.624,2650
364.713,2604
364.791,2704
364.907,2674
365.007,2582
365.065,2663
365.158,2599
365.241,2571
365.313,2500
365.413,2743
365.484,2563
365.540,2624
365.606,2552
365.681,2715
365.795,2633
365.851,2731
365.920,2726
365.976,2593
366.069,2560
366.134,2598
366.220,2632
366.327,2602
366.397,2684
366.466,2629
366.543,2665
366.618,2598
366.690,2615
366.770,2521
366.856,2677
366.956,2685
367.025,2798
367.112,2772
367.221,2607
367.293,2551
367.376,2771
367.449,2641
367.539,2652
367.618,2558
367.695,2727
367.762,2715
367.842,2717
367.940,2644
368.014,2694
368.084,2681
368.195,2606
368.301,2726
368.412,2517
368.487,2601
368.586,2680
368.708,2631
368.820,2685
368.925,2695
369.000,2733
369.085,2693
369.165,2726
369.258,2711
369.373,2650
369.476,2645
369.546,2749
369.625,2741
369.735,2658
369.829,2807
369.952,2611
370.028,2511
370.122,2520
370.200,2655
370.297,2758
370.358,2709
370.458,2780
370.564,2675
370.655,2655
370.759,2493
370.845,2619
370.950,2697
371.006,2681
371.109,2704
371.198,2670
371.270,2683
371.352,2702
371.454,2756
371.546,2630
371.668,2642
371.790,2591
371.847,3340
371.941,15611
372.013,22229
372.097,6185
372.176,2696
372.254,2644
372.343,2645
372.421,2608
372.505,2653
372.561,2720
372.644,2783
372.700,2651
372.782,2622
372.883,2507
372.939,2619
373.045,2752
373.153,2746
373.239,2693
373.327,2661
373.438,2728
373.514,2659
373.572,2563
373.691,2693
373.787,2688
373.868,2656
373.972,2750
374.058,2607
374.169,2587
374.283,2730
374.389,2597
374.511,2693
374.581,2664
374.688,2670
374.763,2758
374.839,2731
374.933,2673
375.040,2717
375.113,2699
375.186,2731
375.308,2714
375.369,2721
375.431,2737
375.535,2609
375.592,2764
375.664,2691
375.750,2599
375.840,2724
375.912,2696
375.985,2698
376.058,2664
376.148,2742
376.235,2648
376.308,2702
376.374,2789
376.450,2688
376.537,2714
376.627,2607
376.731,2690
376.802,2596
376.880,2579
376.974,2734
377.037,2740
377.129,2652
377.234,2741
377.347,2611
377.436,2719
377.543,2680
377.647,2720
377.719,2629
377.817,2702
377.900,2574
377.965,2709
378.061,2601
378.131,2733
378.196,2746
378.282,2768
378.405,2610
378.499,2651
378.611,2712
378.712,2685
378.796,2575
378.908,2651
378.989,2698
379.073,2689
379.195,2619
379.253,2694
379.311,2689
379.380,2638
379.461,2760
379.524,2629
379.621,2643
379.702,2714
379.790,2597
379.854,2653
379.959,2640
380.081,2678
380.176,2617
380.266,2683
380.342,2701
380.409,2698
380.465,2693
380.541,2591
380.657,2554
380.718,2809
380.835,2724
380.928,2751
380.999,2761
381.078,2811
381.192,2735
381.258,2717
381.357,2769
381.453,2639
381.549,2615
381.630,2693
381.726,2740
381.821,2674
381.897,2662
381.954,2632
382.041,2737
382.097,2590
382.176,2803
382.243,2636
382.349,2795
382.449,2616
382.505,2635
382.596,2661
382.690,2728
382.774,2827
382.845,2562
382.901,2734
382.957,2768
383.055,2652
383.148,2743
383.204,2696
383.264,2657
383.338,2784
383.440,2807
383.543,2692
383.640,2701
383.703,2713
383.775,2743
383.874,2887
383.955,2696
384.016,2534
384.096,2685
384.177,2722
384.287,2707
384.389,2725
384.508,2815
384.611,2752
384.684,2726
384.778,2757
384.886,2738
384.990,2672
385.080,2692
385.202,2629
385.287,2799
385.366,2646
385.467,2696
385.574,2733
385.645,2700
385.751,2786
385.811,2733
385.897,6073
385.973,17031
386.038,13097
386.124,3469
386.239,2785
386.314,2700
386.397,2690
386.478,2722
386.556,2780
386.679,2576
386.759,2751
386.826,2728
386.922,2667
387.013,2727
387.093,2619
387.149,2739
387.243,2638
387.365,2779
387.455,2696
387.568,2808
387.656,2533
387.750,2600
387.838,2660
387.914,2691
387.994,2653
388.083,2694
388.158,2591
388.256,2721
388.362,2541
388.458,2713
388.549,2719
388.645,2698
388.742,2683
388.851,2649
388.906,2709
389.024,2754
389.108,2872
389.230,2586
389.349,2755
389.440,2641
389.533,2688
389.610,2693
389.712,2725
389.795,2733
389.902,2811
389.976,2729
390.032,2748
390.107,2673
390.215,2685
390.298,2527
390.388,2692
390.454,2873
390.539,4308
390.636,3111
390.758,2821
390.846,2765
390.928,2711
391.017,2626
391.114,2736
391.213,2750
391.335,2613
391.394,2639
391.477,2709
391.553,2558
391.637,2698
391.702,2620
391.765,2819
391.873,2687
391.950,2652
392.019,2571
392.130,2695
392.209,2557
392.265,2632
392.328,2727
392.392,2852
392.468,2784
392.561,2696
392.639,2594
392.708,2722
392.824,2869
392.896,2829
392.995,2634
393.087,2643
393.142,2669
393.206,2712
393.276,3331
393.377,5626
393.483,2917
393.587,2754
393.690,2847
393.784,2711
393.867,2832
393.977,2754
394.033,2804
394.142,2775
394.198,2663
394.259,2826
394.315,2836
394.437,2645
394.541,2723
394.624,2714
394.722,2759
394.789,2774
394.874,2726
394.945,2741
395.001,2737
395.114,2791
395.180,2718
395.281,2764
395.353,2659
395.440,2711
395.555,2597
395.636,2744
395.753,2737
395.857,2735
395.979,2801
396.047,2660
396.146,2554
396.229,2684
396.308,2707
396.388,2763
396.454,2686
396.568,2769
396.690,2688
396.796,4843
396.852,5677
396.907,4435
396.981,2838
397.075,2643
397.158,2684
397.236,2702
397.341,2706
397.455,2752
397.577,2592
397.648,2715
397.721,2548
397.806,2727
397.865,2754
397.949,2757
398.005,2722
398.079,2778
398.186,2651
398.298,2807
398.391,2781
398.451,2725
398.550,2741
398.622,2595
398.720,2671
398.812,2827
398.882,2753
398.949,2735
399.005,2800
399.080,2776
399.183,2729
399.258,2672
399.365,2792
399.442,2555
399.536,2793
399.601,2785
399.665,2637
399.742,2697
399.839,2728
399.912,2865
399.990,2625
400.073,2706
400.187,2800
400.286,2642
400.377,2744
400.453,2707
400.566,2738
400.640,2596
400.696,2700
400.775,2616
400.859,2729
400.960,2622
401.074,2777
401.185,2735
401.267,2866
401.331,2678
401.405,2779
401.468,2666
401.573,2795
401.692,2802
401.782,2810
401.869,2775
401.964,2573
402.061,2652
402.144,2642
402.205,2700
402.316,2696
402.417,2606
402.511,2773
402.567,2676
402.649,2632
402.729,2817
402.810,2778
402.882,2770
402.954,2857
403.040,4481
403.141,3680
403.218,2780
403.332,2749
403.409,2703
403.505,2698
403.560,2612
403.644,2771
403.732,2735
403.788,2718
403.875,2696
403.953,2833
404.046,2683
404.155,2746
404.236,2765
404.291,2761
404.362,2697
404.433,2989
404.553,11225
404.643,8072
404.731,2914
404.826,2873
404.910,2759
405.022,2896
405.100,2859
405.156,2710
405.227,2650
405.336,2777
405.427,2767
405.543,2761
405.616,2779
405.707,2843
405.763,2721
405.863,2739
405.919,2703
406.003,2712
406.096,2758
406.170,2749
406.279,2806
406.359,2673
406.459,2694
406.556,2710
406.654,2683
406.710,2792
406.780,2830
406.850,2748
406.911,2780
407.011,2689
407.085,2732
407.190,2681
407.272,2647
407.376,2649
407.451,2750
407.530,2751
407.634,2763
407.699,2749
407.796,2876
407.862,2811
407.964,2774
408.052,2647
408.125,2765
408.216,2741
408.310,2619
408.409,2880
408.479,2721
408.594,2610
408.703,2795
408.759,2773
408.874,2698
408.972,2834
409.028,2768
409.102,2666
409.197,2738
409.288,2748
409.410,2829
409.522,2761
409.600,2790
409.670,2749
409.726,2677
409.803,2731
409.875,2709
409.993,2694
410.087,2695
410.178,2619
410.255,2717
410.318,2746
410.428,2856
410.483,2766
410.600,2795
410.690,2618
410.811,2642
410.918,2856
410.974,2674
411.073,2671
411.181,2828
411.287,2557
411.376,2835
411.447,2825
411.509,2694
411.606,2713
411.674,2706
411.754,2771
411.848,2742
411.944,2780
412.011,2675
412.105,2634
412.211,2785
412.311,2795
412.420,2641
412.476,2764
412.544,2752
412.635,2742
412.706,2729
412.780,2815
412.854,2642
412.962,2690
413.052,2691
413.117,2719
413.188,2675
413.246,2723
413.312,2847
413.416,2734
413.487,2704
413.566,2711
413.654,2918
413.754,2727
413.810,2700
413.891,2571
414.005,2806
414.071,2633
414.142,2676
414.211,2765
414.289,2857
414.409,2816
414.507,2893
414.628,2677
414.739,2789
414.795,2842
414.857,2669
414.974,2701
415.050,2741
415.151,2837
415.242,2654
415.330,2731
415.444,2580
415.504,2721
415.586,2795
415.668,2747
415.752,2764
415.819,2657
415.902,2810
415.958,2774
416.015,2657
416.109,2753
416.201,2868
416.257,2718
416.320,2729
416.393,2854
416.480,2730
416.572,2632
416.676,2750
416.753,2865
416.843,2649
416.936,2653
417.020,2765
417.115,2701
417.193,2677
417.298,2824
417.398,2820
417.510,2763
417.601,2656
417.657,2826
417.771,2766
417.858,2790
417.946,2701
418.021,2688
418.084,2692
418.170,2729
418.238,2768
418.330,2836
418.399,2910
418.467,2806
418.553,2708
418.633,2840
418.696,2697
418.782,2735
418.883,2749
418.964,2702
419.039,2795
419.148,2796
419.252,2722
419.336,2723
419.440,2718
419.530,2808
419.613,2638
419.724,2757
419.806,2784
419.862,2793
419.952,2763
420.012,2776
420.084,2625
420.184,2790
420.260,2741
420.353,2686
420.441,2741
420.535,2798
420.635,2863
420.726,2675
420.841,2772
420.896,2769
420.984,2692
421.082,2706
421.178,2838
421.249,2839
421.343,2827
421.430,2625
421.498,2654
421.592,2638
421.685,2717
421.759,2777
421.874,2772
421.964,2568
422.054,2784
422.111,2679
422.225,2713
422.291,2783
422.352,2667
422.465,2727
422.565,2820
422.647,2650
422.703,2686
422.766,2718
422.873,2719
422.955,2787
423.077,2702
423.162,2721
423.241,2838
423.363,2762
423.451,2723
423.552,2667
423.661,2835
423.754,2798
423.836,2764
423.948,2799
424.038,2793
424.094,2713
424.216,2724
424.276,2771
424.352,2847
424.444,2839
424.535,2797
424.591,2770
424.697,2639
424.785,2820
424.876,2806
424.995,2765
425.099,2885
425.201,2742
425.257,2825
425.329,4342
425.403,14265
425.489,10722
425.611,2798
425.667,2664
425.751,2707
425.842,2732
425.945,2812
426.022,2596
426.078,2609
426.152,2900
426.236,2767
426.352,2832
426.432,2800
426.504,2813
426.580,2843
426.666,2734
426.762,2624
426.818,2736
426.937,2828
427.002,2789
427.071,2761
427.163,2812
427.252,2776
427.332,2868
427.404,5909
427.492,12266
427.598,3427
427.664,2831
427.762,2872
427.829,2723
427.951,2746
428.060,2818
428.140,2796
428.217,2771
428.317,2703
428.409,2807
428.497,2751
428.593,2663
428.688,2866
428.771,2774
428.828,2774
428.922,7410
429.005,9033
429.104,3158
429.214,2723
429.300,2779
429.364,2719
429.420,2713
429.493,2864
429.579,2765
429.675,2858
429.772,2721
429.848,2853
429.930,2737
430.017,2845
430.107,2845
430.163,2784
430.233,2768
430.333,2750
430.456,2657
430.511,2757
430.618,2805
430.713,2769
430.768,2743
430.861,2878
430.943,2805
431.051,2738
431.136,2765
431.225,2854
431.318,2809
431.415,2832
431.485,2742
431.588,2779
431.689,2905
431.800,2704
431.891,2708
431.993,2708
432.071,2817
432.156,2741
432.236,2722
432.335,2650
432.422,2806
432.529,2714
432.633,2634
432.696,2737
432.809,2675
432.882,2813
432.999,2822
433.114,2812
433.197,2771
433.257,2817
433.331,2811
433.434,2773
433.522,2759
433.614,2863
433.713,2700
433.769,2752
433.866,2660
433.935,2681
434.033,2761
434.094,2794
434.176,2803
434.267,2645
434.359,2826
434.464,2718
434.525,2776
434.610,2672
434.677,2704
434.786,2686
434.859,2719
434.937,2801
435.004,2651
435.103,2724
435.214,2640
435.310,2753
435.392,2778
435.469,2871
435.540,2845
435.596,2894
435.677,2813
435.770,2798
435.870,2812
435.981,2739
436.083,2842
436.176,2941
436.293,2729
436.378,2790
436.466,2772
436.554,2785
436.610,2894
436.666,2731
436.726,2778
436.810,2819
436.871,2759
436.927,2807
437.003,2723
437.123,2709
437.220,2756
437.311,2746
437.427,2847
437.523,2836
437.614,2792
437.675,2753
437.755,2895
437.878,2864
437.979,2783
438.082,2770
438.185,2983
438.252,5358
438.358,14248
438.443,6553
438.499,3334
438.566,2938
438.627,2795
438.713,2849
438.818,2860
438.922,2672
439.015,2793
439.090,2752
439.182,2742
439.273,2739
439.334,2847
439.401,2857
439.457,2661
439.532,2730
439.625,2788
439.697,2734
439.789,2754
439.866,2742
439.975,2734
440.035,2740
440.131,2805
440.229,2757
440.322,2763
440.421,2689
440.503,2766
440.583,2759
440.668,2681
440.757,2871
440.842,2765
440.898,2956
440.954,2839
441.060,2810
441.175,2828
441.236,2738
441.325,2799
441.447,2777
441.542,2692
441.648,2767
441.720,2790
441.800,2731
441.898,2687
441.954,2734
442.050,2741
442.164,2688
442.255,2712
442.351,2686
442.420,2807
442.478,2712
442.568,2917
442.658,2682
442.760,2812
442.855,2740
442.951,2811
443.056,2799
443.132,2728
443.254,2843
443.319,2794
443.424,2613
443.511,2725
443.592,2796
443.676,2709
443.773,2857
443.885,2693
443.969,2754
444.059,2837
444.130,2853
444.190,2762
444.251,2795
444.313,2747
444.396,2760
444.510,2767
444.617,2751
444.739,2786
444.832,2814
444.937,2925
445.034,2675
445.115,2783
445.201,2788
445.279,2776
445.389,2722
445.487,2799
445.543,2900
445.599,2725
445.715,2813
445.802,2735
445.920,2895
445.975,2893
446.095,2794
446.170,2808
446.253,2673
446.320,2825
446.422,2776
446.495,2843
446.580,2938
446.703,2754
446.796,2726
446.911,2865
446.977,2766
447.055,2852
447.125,2710
447.208,2828
447.290,2784
447.368,2797
447.448,2855
447.548,2754
447.621,2835
447.677,2702
447.751,2726
447.824,2897
447.917,2775
448.008,2699
448.128,2781
448.196,2747
448.299,2758
448.396,2748
448.472,2826
448.545,2707
448.648,2752
448.704,2747
448.778,2715
448.891,2725
448.978,2751
449.089,2859
449.212,2729
449.309,2804
449.365,2783
449.445,2717
449.560,2715
449.653,2871
449.730,2700
449.786,2751
449.859,2596
449.915,2838
450.037,2788
450.134,2772
450.227,2757
450.336,2745
450.428,2749
450.506,2791
450.614,2789
450.713,2805
450.783,2766
450.874,2890
450.951,2865
451.032,2805
451.154,2768
451.232,2971
451.320,2942
451.406,2889
451.467,2827
451.549,2757
451.646,2786
451.728,2741
451.784,2821
451.839,2788
451.961,2727
452.043,2858
452.127,2838
452.183,2771
452.281,2658
452.341,2706
452.416,2856
452.490,2729
452.570,2750
452.692,2842
452.780,2818
452.881,2730
452.978,2780
453.076,2707
453.178,2757
453.264,2789
453.377,2796
453.437,2843
453.493,2833
453.582,2764
453.638,2727
453.694,2765
453.750,2823
453.832,2749
453.907,2734
454.006,2651
454.092,2704
454.194,2903
454.299,2876
454.413,2792
454.480,2688
454.583,2778
454.684,2804
454.786,2691
454.884,2815
454.987,2902
455.059,2759
455.157,2737
455.257,2832
455.313,2747
455.390,2729
455.474,2831
455.571,2812
455.662,2794
455.752,2709
455.874,2793
455.949,2568
456.030,2858
456.129,2673
456.208,2819
456.289,2837
456.359,2640
456.443,2735
456.499,2860
456.592,2832
456.659,2724
456.761,2814
456.817,2860
456.910,2911
457.012,2709
457.101,2779
457.181,2778
457.246,2740
457.346,2733
457.429,2715
457.496,2810
457.577,2783
457.661,2838
457.759,2844
457.869,2719
457.966,2789
458.075,2709
458.169,2711
458.255,2796
458.353,2755
458.448,2676
458.536,2817
458.644,2696
458.751,2854
458.840,2834
458.962,2885
459.045,2698
459.144,2704
459.242,2699
459.300,2713
459.389,2830
459.467,2725
459.549,2834
459.605,2811
459.676,2705
459.776,2678
459.871,2793
459.927,2796
460.046,2832
460.142,2664
460.220,2742
460.289,2705
460.365,2753
460.426,2763
460.527,2808
460.637,2759
460.720,2867
460.788,2770
460.883,2916
460.981,2784
461.049,2714
461.116,2829
461.217,2885
461.304,2833
461.370,2712
461.426,2751
461.482,2811
461.591,2723
461.649,3012
461.767,2745
461.868,3053
461.965,2761
462.043,2782
462.136,2829
462.214,2796
462.323,2736
462.397,2716
462.499,2840
462.600,2888
462.684,2810
462.756,2789
462.814,2732
462.896,2833
462.993,2679
463.093,2887
463.152,2762
463.208,2802
463.330,2725
463.399,2756
463.469,2802
463.556,2860
463.649,2747
463.729,2745
463.802,2692
463.902,2817
464.024,2923
464.139,2731
464.233,2823
464.289,2836
464.345,2811
464.424,2908
464.529,2852
464.588,2592
464.695,2721
464.793,2620
464.899,2822
464.988,2839
465.071,2868
465.136,2683
465.205,2834
465.274,2853
465.343,2838
465.398,2918
465.488,2718
465.557,2879
465.653,2814
465.731,2775
465.812,2931
465.892,2785
465.978,2793
466.052,2748
466.146,2811
466.268,2675
466.342,2728
466.427,2804
466.518,2800
466.624,2874
466.733,2914
466.822,2810
466.897,2752
466.975,2829
467.079,2663
467.164,2821
467.244,2790
467.335,2794
467.409,2818
467.465,2806
467.522,2851
467.645,2760
467.725,2835
467.802,2750
467.897,2793
467.980,2779
468.049,2737
468.144,2758
468.222,2843
468.304,2709
468.372,2828
468.482,2850
468.594,2833
468.673,2789
468.748,2745
468.822,2776
468.935,2830
469.015,2703
469.106,2676
469.165,2853
469.252,2698
469.336,2916
469.392,2783
469.462,2868
469.558,2678
469.674,2889
469.746,2837
469.836,2861
469.927,2734
469.995,2841
470.071,2840
470.169,2845
470.237,2743
470.336,2731
470.421,2934
470.513,2833
470.635,2772
470.740,2857
470.838,2782
470.952,2811
471.008,2778
471.100,2767
471.189,2660
471.304,2844
471.363,2691
471.453,2866
471.510,2721
471.613,2728
471.681,2783
471.737,2777
471.835,2767
471.917,2785
472.003,2663
472.096,2890
472.191,2818
472.290,2684
472.353,2858
472.465,2809
472.557,2801
472.668,2872
472.748,2730
472.818,2900
472.882,2818
472.942,2618
473.025,2686
473.104,2846
473.176,2804
473.269,2759
473.345,2777
473.448,2683
473.562,2826
473.660,2728
473.716,2678
473.772,2703
473.838,2771
473.901,2760
473.984,2746
474.107,2759
474.208,2778
474.323,2829
474.379,2900
474.484,2879
474.548,2792
474.626,2827
474.722,2712
474.826,2778
474.883,2794
475.005,2750
475.080,2815
475.178,2685
475.234,2808
475.303,2849
475.402,2899
475.521,2885
475.618,2767
475.694,2838
475.799,2664
475.855,2705
475.950,2770
476.047,2808
476.141,2773
476.229,2826
476.317,2709
476.388,2759
476.443,2837
476.528,2824
476.607,2891
476.663,2717
476.738,2791
476.832,2874
476.954,2802
477.058,2709
477.150,2715
477.254,2778
477.345,2722
477.461,2680
477.551,2755
477.620,2789
477.691,2763
477.797,2791
477.879,2837
477.969,2679
478.072,2803
478.152,2832
478.260,2837
478.364,2844
478.486,2755
478.567,2800
478.690,2784
478.753,2835
478.844,2810
478.940,2923
479.005,2840
479.061,2670
479.167,2737
479.251,2842
479.355,2894
479.414,2741
479.470,2744
479.557,2695
479.675,2789
479.764,2813
479.845,2800
479.933,2714
480.027,2642
480.097,2700
480.193,2849
480.303,2739
480.425,2674
480.511,2753
480.619,2898
480.713,2826
480.769,2632
480.824,2787
480.899,2782
480.978,2665
481.060,2860
481.168,2777
481.227,2814
481.349,2859
481.429,2745
481.520,2808
481.599,2801
481.678,2794
481.751,2877
481.834,2933
481.902,2808
481.987,2829
482.096,2638
482.191,2742
482.283,2665
482.369,2801
482.482,2787
482.554,2703
482.644,2802
482.746,2765
482.842,2867
482.944,2794
483.033,2730
483.114,2860
483.215,2894
483.329,2811
483.447,2909
483.558,2831
483.634,2833
483.735,2760
483.821,2860
483.916,2859
483.994,2775
484.082,2642
484.153,2909
484.243,2811
484.329,2833
484.405,2854
484.489,2812
484.591,2771
484.696,2764
484.762,2775
484.830,2738
484.939,2800
485.046,2805
485.154,2739
485.264,2736
485.365,2860
485.473,2774
485.567,2870
485.660,2716
485.740,2655
485.796,2770
485.882,2720
485.964,2800
486.053,2835
486.155,2803
486.241,2742
486.297,2787
486.359,2657
486.443,2776
486.523,2918
486.587,2689
486.687,2869
486.746,2805
486.805,2784
486.868,2728
486.955,2851
487.016,2637
487.100,2849
487.222,2857
487.282,2914
487.358,2803
487.480,2722
487.592,2845
487.686,2805
487.746,2837
487.846,2682
487.942,2691
488.001,2775
488.110,2824
488.171,2734
488.227,2844
488.336,2801
488.452,2791
488.516,2925
488.596,2767
488.718,2827
488.801,2812
488.885,2855
488.960,2841
489.065,2906
489.161,2710
489.217,2724
489.317,2772
489.410,2785
489.466,2860
489.559,2846
489.640,2815
489.708,2834
489.777,2769
489.886,2894
489.983,2885
490.095,2892
490.204,2718
490.275,2842
490.363,2778
490.419,2756
490.541,2670
490.625,2919
490.718,2802
490.800,2780
490.883,2857
490.976,2899
491.079,2829
491.193,2786
491.287,2880
491.358,2840
491.481,2833
491.584,2811
491.657,2716
491.727,2609
491.802,2784
491.892,2774
491.967,2812
492.089,2776
492.211,2686
492.289,2845
492.385,2808
492.477,2679
492.592,2650
492.684,2769
492.749,2804
492.817,2773
492.910,2924
493.006,2704
493.082,2775
493.137,2809
493.215,2765
493.300,2780
493.356,2804
493.438,2817
493.494,2736
493.588,2832
493.696,2850
493.784,2737
493.871,2764
493.945,2750
494.061,2893
494.136,2716
494.191,2747
494.257,2871
494.349,2894
494.442,2890
494.498,2776
494.604,2765
494.668,2732
494.779,2687
494.901,2788
494.970,2866
495.063,2680
495.170,2746
495.240,2790
495.316,2805
495.380,2847
495.476,2776
495.545,2844
495.632,3819
495.708,9401
495.772,12729
495.863,5146
495.957,2999
496.066,2648
496.169,2672
496.236,2745
496.328,2803
496.419,2786
496.479,2789
496.551,2756
496.626,2817
496.748,2809
496.837,2865
496.913,2856
496.973,2851
497.050,2811
497.158,2791
497.241,2746
497.297,2788
497.357,2719
497.413,2623
497.512,2780
497.569,2763
497.677,2806
497.796,2855
497.854,2739
497.925,2712
498.036,2697
498.127,2725
498.189,2746
498.279,2791
498.399,2849
498.462,2870
498.537,2869
498.627,2812
498.731,2895
498.787,2872
498.877,2827
498.937,2780
499.030,2695
499.086,2719
499.190,2811
499.269,2736
499.359,2849
499.448,3016
499.504,2903
499.624,2846
499.697,2739
499.775,2902
499.837,2654
499.915,2827
499.971,2864
500.064,2770
500.162,2811
500.255,2885
500.335,2686
500.432,2794
500.503,2805
500.599,2923
500.677,2836
500.753,2731
500.833,2725
500.945,2757
501.067,2739
501.153,2657
501.237,2765
501.302,2845
501.367,2682
501.447,2680
501.536,2829
501.607,2880
501.710,2848
501.787,2858
501.856,2824
501.978,2905
502.034,2809
502.142,2807
502.239,2736
502.310,2713
502.394,2739
502.489,2749
502.582,2865
502.653,2764
502.709,2773
502.817,2859
502.876,2716
502.939,2759
503.016,2855
503.129,2764
503.192,2926
503.285,2830
503.345,2863
503.433,2822
503.516,2751
503.584,2900
503.677,2750
503.767,2741
503.843,2677
503.939,2848
504.046,2792
504.132,2746
504.203,3004
504.293,2837
504.359,2791
504.444,2772
504.517,2758
504.600,2776
504.666,2865
504.738,2794
504.814,2837
504.888,2875
504.972,2740
505.094,2841
505.177,2739
505.253,2696
505.309,2698
505.423,2758
505.541,2913
505.647,2827
505.721,2753
505.797,2684
505.900,2796
505.986,2776
506.079,2656
506.164,2834
506.236,2857
506.335,2779
506.418,2793
506.497,2854
506.600,2827
506.686,2871
506.784,2777
506.864,2744
506.986,2789
507.074,2750
507.175,2631
507.230,2757
507.324,2829
507.446,2847
507.520,2574
507.608,2772
507.699,2692
507.778,2720
507.876,2796
507.953,2935
508.053,2978
508.155,2767
508.249,2830
508.326,2825
508.405,2836
508.483,2883
508.586,2824
508.703,2835
508.804,2759
508.898,2646
508.980,2734
509.066,2838
509.155,2819
509.257,2769
509.339,2762
509.413,2813
509.513,2761
509.587,2758
509.671,2711
509.763,2774
509.867,2763
509.922,2749
510.008,2891
510.104,2733
510.160,2796
510.259,2709
510.332,2871
510.395,2808
510.476,2714
510.542,2676
510.632,2882
510.718,2851
510.807,2904
510.905,2813
510.967,2778
511.023,2721
511.091,2675
511.171,2792
511.258,2716
511.314,2762
511.400,2792
511.499,2773
511.568,2746
511.635,2662
511.746,2815
511.851,2770
511.941,2822
512.044,2795
512.130,2862
512.217,2751
512.313,2891
512.422,2770
512.520,2753
512.604,2795
512.667,2822
512.749,2877
512.829,2761
512.913,2834
513.004,2735
513.087,2803
513.181,2711
513.247,2817
513.311,2776
513.379,2724
513.435,2737
513.542,2755
513.616,2818
513.703,2741
513.769,2784
513.835,2796
513.922,2776
514.029,2801
514.126,2811
514.182,2817
514.238,2691
514.341,2768
514.427,2788
514.498,2817
514.569,2794
514.672,2716
514.764,2769
514.858,2813
514.948,2797
515.039,2722
515.095,2788
515.191,2791
515.296,2790
515.384,2743
515.494,2745
515.561,2776
515.684,2727
515.762,2769
515.822,2869
515.908,2783
516.030,2774
516.099,2711
516.190,2755
516.269,2691
516.339,2849
516.438,2757
516.522,2844
516.606,2881
516.675,2673
516.753,2852
516.837,2828
516.903,2830
516.990,2786
517.106,2672
517.209,2913
517.313,2853
517.406,2693
517.467,2815
517.558,2921
517.645,2836
517.744,2757
517.842,2831
517.897,2877
517.984,2803
518.072,2808
518.156,2696
518.220,2747
518.300,2782
518.402,2715
518.487,2863
518.570,2758
518.626,2907
518.708,2703
518.823,2900
518.923,2812
519.012,2760
519.101,2797
519.219,2812
519.324,2733
519.442,2835
519.523,2773
519.640,2844
519.753,2860
519.830,2826
519.923,2724
519.998,2781
520.092,2741
520.160,2779
520.251,2913
520.342,4500
520.435,14323
520.492,13398
520.614,15069
520.699,5842
520.781,8756
520.872,12615
520.935,5704
521.057,2875
521.174,2760
521.272,2787
521.347,2784
521.424,2725
521.502,2692
521.558,2952
521.618,2741
521.707,2762
521.769,2875
521.861,2681
521.968,2703
522.071,2820
522.167,2790
522.253,2766
522.317,2831
522.394,2833
522.515,2817
522.605,2783
522.727,2853
522.826,2840
522.930,2827
523.028,2856
523.100,2843
523.198,2774
523.290,2833
523.412,2860
523.515,2806
523.631,2834
523.687,2759
523.785,2849
523.841,2792
523.917,2783
523.996,2826
524.075,2873
524.175,2807
524.280,2867
524.363,2819
524.443,2854
524.500,2779
524.586,2834
524.670,2817
524.764,2801
524.826,2596
524.939,2713
525.029,2698
525.089,2820
525.184,2870
525.298,2869
525.406,2755
525.462,2842
525.548,2764
525.618,2826
525.726,2671
525.785,2913
525.859,2738
