wavelength,intensity
353.598,2685
353.699,2742
353.792,2651
353.858,2544
353.932,2612
354.015,2572
354.109,2548
354.165,2672
354.238,2529
354.299,2553
354.384,2632
354.506,2609
354.581,2605
354.700,2681
354.768,2700
354.854,2602
354.976,2663
355.064,2574
355.120,2652
355.242,2662
355.347,2606
355.403,2617
355.523,2648
355.594,2647
355.685,2745
355.777,2761
355.868,2637
355.949,2679
356.037,2685
356.131,2662
356.199,2691
356.290,2522
356.385,2629
356.441,2661
356.558,3887
356.664,7593
356.720,3626
356.802,2643
356.911,2644
356.967,2648
357.045,2650
357.116,2844
357.236,2694
357.310,2674
357.396,2735
357.477,2598
357.582,2630
357.675,2664
357.731,2655
357.787,4008
357.872,10654
357.943,4357
358.041,5585
358.117,14191
358.210,4477
358.278,2671
358.366,2655
358.456,2758
358.575,2551
358.667,2624
358.747,2594
358.862,2605
358.926,2704
359.030,2639
359.125,2631
359.203,2563
359.325,11669
359.384,10115
359.465,2877
359.543,2556
359.652,2583
359.714,2532
359.825,2595
359.916,2571
359.981,2694
360.066,2640
360.126,2596
360.218,2808
360.273,2738
360.359,2688
360.448,3647
360.535,10462
360.619,3596
360.724,2703
360.823,2561
360.881,2589
360.972,2505
361.028,2648
361.118,2570
361.207,2699
361.302,2616
361.414,2636
361.489,2605
361.544,2580
361.619,2710
361.701,2577
361.795,2679
361.850,3208
361.939,7732
362.031,3037
362.140,2773
362.252,2694
362.371,2567
362.446,2696
362.530,2713
362.618,2584
362.696,2689
362.781,2611
362.903,2732
363.015,2694
363.105,2656
363.161,2585
363.264,2621
363.354,2774
363.421,2489
363.509,2693
363.594,2619
363.682,2712
363.749,2736
363.817,2766
363.873,2590
363.974,2608
364.048,2671
364.132,2554
364.210,2480
364.332,2715
364.404,2614
364.483,2565
364.547,2627
364.624,2709
364.713,2732
364.791,2700
364.907,2667
365.007,2530
365.065,2684
365.158,2699
365.241,2639
365.313,2727
365.413,2811
365.484,2619
365.540,2725
365.606,2572
365.681,2632
365.795,2622
365.851,2674
365.920,2687
365.976,2742
366.069,2703
366.134,2728
366.220,2636
366.327,2706
366.397,2702
366.466,2557
366.543,2716
366.618,2646
366.690,2629
366.770,2597
366.856,2633
366.956,2589
367.025,2715
367.112,2700
367.221,2654
367.293,2589
367.376,2620
367.449,2654
367.539,2633
367.618,2595
367.695,2771
367.762,2588
367.842,2684
367.940,2626
368.014,2594
368.084,2648
368.195,2544
368.301,2621
368.412,2503
368.487,2670
368.586,2555
368.708,2599
368.820,2574
368.925,2688
369.000,2828
369.085,2670
369.165,2723
369.258,2758
369.373,2681
369.476,2687
369.546,2801
369.625,2722
369.735,2613
369.829,2505
369.952,2718
370.028,2588
370.122,2785
370.200,2698
370.297,2623
370.358,2563
370.458,2723
370.564,2736
370.655,2643
370.759,2748
370.845,2617
370.950,2553
371.006,2746
371.109,2710
371.198,2685
371.270,2795
371.352,2723
371.454,2647
371.546,2600
371.668,2677
371.790,2705
371.847,3241
371.941,15629
372.013,21760
372.097,6494
372.176,2849
372.254,2710
372.343,2713
372.421,2636
372.505,2839
372.561,2635
372.644,2770
372.700,2812
372.782,2622
372.883,2574
372.939,2693
373.045,2709
373.153,2711
373.239,2576
373.327,2657
373.438,2628
373.514,2661
373.572,2523
373.691,2598
373.787,2646
373.868,2716
373.972,2643
374.058,2712
374.169,2681
374.283,2601
374.389,2615
374.511,2609
374.581,2641
374.688,2696
374.763,2750
374.839,2596
374.933,2691
375.040,2608
375.113,2659
375.186,2635
375.308,2653
375.369,2615
375.431,2647
375.535,2804
375.592,2607
375.664,2712
375.750,2708
375.840,2652
375.912,2626
375.985,2603
376.058,2688
376.148,2673
376.235,2541
376.308,2610
376.374,2605
376.450,2645
376.537,2721
376.627,2742
376.731,2799
376.802,2729
376.880,2690
376.974,2694
377.037,2615
377.129,2597
377.234,2752
377.347,2690
377.436,2619
377.543,2558
377.647,2673
377.719,2765
377.817,2761
377.900,2620
377.965,2726
378.061,2611
378.131,2569
378.196,2765
378.282,2567
378.405,2670
378.499,2602
378.611,2646
378.712,2664
378.796,2725
378.908,2661
378.989,2810
379.073,2639
379.195,2623
379.253,2631
379.311,2698
379.380,2768
379.461,2732
379.524,2624
379.621,2832
379.702,2583
379.790,2777
379.854,2551
379.959,2758
380.081,2708
380.176,2683
380.266,2756
380.342,2665
380.409,2542
380.465,2656
380.541,2641
380.657,2704
380.718,2568
380.835,2713
380.928,2769
380.999,2618
381.078,2665
381.192,2644
381.258,2624
381.357,2688
381.453,2825
381.549,2670
381.630,2634
381.726,2653
381.821,2659
381.897,2607
381.954,2700
382.041,2813
382.097,2689
382.176,2672
382.243,2739
382.349,2694
382.449,2737
382.505,2775
382.596,2756
382.690,2617
382.774,2908
382.845,2733
382.901,2718
382.957,2746
383.055,2596
383.148,2697
383.204,2760
383.264,2711
383.338,2735
383.440,2630
383.543,2684
383.640,2639
383.703,2710
383.775,2824
383.874,2837
383.955,2665
384.016,2757
384.096,2848
384.177,2461
384.287,2733
384.389,2755
384.508,2707
384.611,2664
384.684,2665
384.778,2646
384.886,2556
384.990,2669
385.080,2718
385.202,2731
385.287,2712
385.366,2635
385.467,2699
385.574,2706
385.645,2653
385.751,2725
385.811,2751
385.897,6102
385.973,16995
386.038,12910
386.124,3502
386.239,2795
386.314,2648
386.397,2648
386.478,2652
386.556,2600
386.679,2711
386.759,2693
386.826,2821
386.922,2722
387.013,2834
387.093,2589
387.149,2684
387.243,2628
387.365,2689
387.455,2591
387.568,2654
387.656,2683
387.750,2790
387.838,2760
387.914,2784
387.994,2668
388.083,2626
388.158,2679
388.256,2673
388.362,2814
388.458,2637
388.549,2742
388.645,2605
388.742,2639
388.851,2693
388.906,2672
389.024,2662
389.108,2597
389.230,2544
389.349,2695
389.440,2747
389.533,2804
389.610,2685
389.712,2658
389.795,2715
389.902,2723
389.976,2655
390.032,2721
390.107,2710
390.215,2713
390.298,2692
390.388,2806
390.454,3001
390.539,4332
390.636,3186
390.758,2742
390.846,2737
390.928,2813
391.017,2656
391.114,2644
391.213,2731
391.335,2765
391.394,2668
391.477,2923
391.553,2723
391.637,2752
391.702,2696
391.765,2570
391.873,2751
391.950,2718
392.019,2652
392.130,2680
392.209,2643
392.265,2794
392.328,2625
392.392,2758
392.468,2729
392.561,2746
392.639,2709
392.708,2712
392.824,2626
392.896,2757
392.995,2710
393.087,2535
393.142,2639
393.206,2749
393.276,3291
393.377,5457
393.483,2838
393.587,2635
393.690,2691
393.784,2770
393.867,2711
393.977,2729
394.033,2631
394.142,2781
394.198,2680
394.259,2710
394.315,2742
394.437,2708
394.541,2696
394.624,2644
394.722,2595
394.789,2640
394.874,2694
394.945,2781
395.001,2685
395.114,2702
395.180,2706
395.281,2798
395.353,2790
395.440,2678
395.555,2767
395.636,2710
395.753,2684
395.857,2715
395.979,2783
396.047,2632
396.146,2858
396.229,2775
396.308,2637
396.388,2676
396.454,2638
396.568,2736
396.690,2749
396.796,4659
396.852,5974
396.907,4309
396.981,2910
397.075,2686
397.158,2589
397.236,2625
397.341,2847
397.455,2699
397.577,2688
397.648,2704
397.721,2746
397.806,2660
397.865,2737
397.949,2718
398.005,2773
398.079,2712
398.186,2778
398.298,2520
398.391,2759
398.451,2609
398.550,2674
398.622,2755
398.720,2696
398.812,2808
398.882,2817
398.949,2563
399.005,2648
399.080,2646
399.183,2727
399.258,2838
399.365,2737
399.442,2698
399.536,2605
399.601,2689
399.665,2717
399.742,2679
399.839,2692
399.912,2814
399.990,2760
400.073,2731
400.187,2816
400.286,2688
400.377,2768
400.453,2694
400.566,2664
400.640,2678
400.696,2602
400.775,2709
400.859,2711
400.960,2879
401.074,2809
401.185,2683
401.267,2592
401.331,2746
401.405,2662
401.468,2762
401.573,2673
401.692,2801
401.782,2660
401.869,2852
401.964,2703
402.061,2634
402.144,2717
402.205,2548
402.316,2692
402.417,2753
402.511,2778
402.567,2731
402.649,2838
402.729,2750
402.810,2795
402.882,2848
402.954,2679
403.040,4619
403.141,3850
403.218,2788
403.332,2717
403.409,2772
403.505,2732
403.560,2726
403.644,2777
403.732,2756
403.788,2718
403.875,2737
403.953,2820
404.046,2749
404.155,2696
404.236,2770
404.291,2770
404.362,2766
404.433,3030
404.553,11505
404.643,7933
404.731,3006
404.826,2694
404.910,2733
405.022,2729
405.100,2914
405.156,2816
405.227,2723
405.336,2644
405.427,2813
405.543,2868
405.616,2649
405.707,2851
405.763,2669
405.863,2720
405.919,2622
406.003,2629
406.096,2610
406.170,2711
406.279,2773
406.359,2732
406.459,2818
406.556,2765
406.654,2651
406.710,2729
406.780,2853
406.850,2792
406.911,2819
407.011,2710
407.085,2594
407.190,2725
407.272,2570
407.376,2635
407.451,2696
407.530,2725
407.634,2640
407.699,2733
407.796,2759
407.862,2706
407.964,2815
408.052,2748
408.125,2810
408.216,2789
408.310,2731
408.409,2708
408.479,2775
408.594,2681
408.703,2767
408.759,2638
408.874,2694
408.972,2844
409.028,2840
409.102,2902
409.197,2708
409.288,2760
409.410,2783
409.522,2767
409.600,2704
409.670,2758
409.726,2601
409.803,2773
409.875,2663
409.993,2760
410.087,2747
410.178,2739
410.255,2826
410.318,2731
410.428,2850
410.483,2692
410.600,2834
410.690,2821
410.811,2719
410.918,2744
410.974,2841
411.073,2760
411.181,2722
411.287,2684
411.376,2655
411.447,2684
411.509,2771
411.606,2772
411.674,2774
411.754,2762
411.848,2832
411.944,2794
412.011,2858
412.105,2725
412.211,2686
412.311,2722
412.420,2611
412.476,2788
412.544,2730
412.635,2690
412.706,2792
412.780,2743
412.854,2798
412.962,2752
413.052,2685
413.117,2721
413.188,2782
413.246,2767
413.312,2612
413.416,2738
413.487,2896
413.566,2832
413.654,2682
413.754,2726
413.810,2888
413.891,2752
414.005,2619
414.071,2699
414.142,2649
414.211,2733
414.289,2775
414.409,2761
414.507,2640
414.628,2778
414.739,2884
414.795,2805
414.857,2651
414.974,2796
415.050,2717
415.151,2743
415.242,2650
415.330,2738
415.444,2695
415.504,2656
415.586,2761
415.668,2759
415.752,2794
415.819,2783
415.902,2724
415.958,2747
416.015,2827
416.109,2740
416.201,2771
416.257,2830
416.320,2750
416.393,2737
416.480,2766
416.572,2815
416.676,2802
416.753,2776
416.843,2775
416.936,2724
417.020,2849
417.115,2742
417.193,2905
417.298,2780
417.398,2796
417.510,2771
417.601,2781
417.657,2788
417.771,2657
417.858,2748
417.946,2790
418.021,2673
418.084,2792
418.170,2638
418.238,2682
418.330,2717
418.399,2798
418.467,2736
418.553,2736
418.633,2637
418.696,2681
418.782,2733
418.883,2656
418.964,2803
419.039,2776
419.148,2793
419.252,2792
419.336,2690
419.440,2801
419.530,2746
419.613,2699
419.724,2679
419.806,2671
419.862,2704
419.952,2719
420.012,2756
420.084,2802
420.184,2639
420.260,2707
420.353,2807
420.441,2748
420.535,2762
420.635,2845
420.726,2832
420.841,2660
420.896,2694
420.984,2632
421.082,2746
421.178,2782
421.249,2744
421.343,2850
421.430,2803
421.498,2787
421.592,2757
421.685,2750
421.759,2760
421.874,2784
421.964,2640
422.054,2714
422.111,2840
422.225,2754
422.291,2729
422.352,2890
422.465,2749
422.565,2705
422.647,2702
422.703,2753
422.766,2774
422.873,2800
422.955,2841
423.077,2769
423.162,2830
423.241,2784
423.363,2763
423.451,2711
423.552,2847
423.661,2799
423.754,2759
423.836,2867
423.948,2783
424.038,2887
424.094,2748
424.216,2615
424.276,2694
424.352,2838
424.444,2819
424.535,2703
424.591,2690
424.697,2729
424.785,2750
424.876,2760
424.995,2778
425.099,2742
425.201,2755
425.257,2867
425.329,4212
425.403,14406
425.489,10475
425.611,2866
425.667,2821
425.751,2738
425.842,2759
425.945,2722
426.022,2869
426.078,2731
426.152,2726
426.236,2840
426.352,2824
426.432,2758
426.504,2683
426.580,2727
426.666,2887
426.762,2708
426.818,2778
426.937,2775
427.002,2792
427.071,2807
427.163,2565
427.252,2879
427.332,2865
427.404,6012
427.492,12323
427.598,3464
427.664,2750
427.762,2769
427.829,2830
427.951,2739
428.060,2729
428.140,2753
428.217,2729
428.317,2821
428.409,2663
428.497,2834
428.593,2795
428.688,2680
428.771,2714
428.828,2902
428.922,7640
429.005,8905
429.104,2969
429.214,2780
429.300,2748
429.364,2777
429.420,2775
429.493,2678
429.579,2693
429.675,2863
429.772,2783
429.848,2801
429.930,2863
430.017,2699
430.107,2681
430.163,2798
430.233,2676
430.333,2804
430.456,2648
430.511,2710
430.618,2717
430.713,2853
430.768,2921
430.861,2699
430.943,2725
431.051,2728
431.136,2769
431.225,2805
431.318,2737
431.415,2713
431.485,2800
431.588,2776
431.689,2773
431.800,2760
431.891,2862
431.993,2842
432.071,2766
432.156,2709
432.236,2778
432.335,2743
432.422,2806
432.529,2801
432.633,2654
432.696,2804
432.809,2789
432.882,2877
432.999,2717
433.114,2734
433.197,2746
433.257,2716
433.331,2731
433.434,2699
433.522,2698
433.614,2720
433.713,2739
433.769,2668
433.866,2631
433.935,2654
434.033,2809
434.094,2766
434.176,2764
434.267,2812
434.359,2685
434.464,2693
434.525,2767
434.610,2967
434.677,2828
434.786,2635
434.859,2728
434.937,2902
435.004,2755
435.103,2888
435.214,2679
435.310,2785
435.392,2757
435.469,2771
435.540,2721
435.596,2662
435.677,2750
435.770,2724
435.870,2706
435.981,2805
436.083,2741
436.176,2688
436.293,2814
436.378,2822
436.466,2812
436.554,2700
436.610,2813
436.666,2779
436.726,2804
436.810,2743
436.871,2872
436.927,2669
437.003,2734
437.123,2791
437.220,2776
437.311,2727
437.427,2775
437.523,2834
437.614,2642
437.675,2708
437.755,2837
437.878,2752
437.979,2738
438.082,2742
438.185,3087
438.252,5508
438.358,14120
438.443,6565
438.499,3481
438.566,2754
438.627,2935
438.713,2687
438.818,2588
438.922,2798
439.015,2837
439.090,2684
439.182,2749
439.273,2894
439.334,2757
439.401,2793
439.457,2756
439.532,2942
439.625,2743
439.697,2762
439.789,2664
439.866,2717
439.975,2785
440.035,2675
440.131,2755
440.229,2728
440.322,2822
440.421,2723
440.503,2839
440.583,2752
440.668,2869
440.757,2782
440.842,2849
440.898,2661
440.954,2824
441.060,2920
441.175,2781
441.236,2772
441.325,2695
441.447,2780
441.542,2818
441.648,2752
441.720,2858
441.800,2696
441.898,2755
441.954,2730
442.050,2741
442.164,2713
442.255,2776
442.351,2833
442.420,2787
442.478,2777
442.568,2839
442.658,2858
442.760,2707
442.855,2723
442.951,2902
443.056,2704
443.132,2716
443.254,2735
443.319,2720
443.424,2843
443.511,2743
443.592,2853
443.676,2702
443.773,2872
443.885,2627
443.969,2785
444.059,2698
444.130,2509
444.190,2841
444.251,2827
444.313,2668
444.396,2716
444.510,2849
444.617,2818
444.739,2792
444.832,2738
444.937,2846
445.034,2830
445.115,2791
445.201,2957
445.279,2761
445.389,2803
445.487,2780
445.543,2932
445.599,2742
445.715,2795
445.802,2681
445.920,2742
445.975,2766
446.095,2819
446.170,2934
446.253,2849
446.320,2778
446.422,2739
446.495,2819
446.580,2695
446.703,2784
446.796,2864
446.911,2761
446.977,2726
447.055,2870
447.125,2868
447.208,2795
447.290,2664
447.368,2804
447.448,2751
447.548,2751
447.621,2879
447.677,2839
447.751,2733
447.824,2746
447.917,2744
448.008,2845
448.128,2803
448.196,2752
448.299,2820
448.396,2731
448.472,2747
448.545,2747
448.648,2700
448.704,2767
448.778,2718
448.891,2744
448.978,2770
449.089,2781
449.212,2847
449.309,2788
449.365,2699
449.445,2775
449.560,2737
449.653,2872
449.730,2758
449.786,2782
449.859,2708
449.915,2850
450.037,2867
450.134,2787
450.227,2772
450.336,2768
450.428,2906
450.506,2842
450.614,2727
450.713,2742
450.783,2806
450.874,2709
450.951,2734
451.032,2675
451.154,2739
451.232,2816
451.320,2875
451.406,2704
451.467,2660
451.549,2771
451.646,2737
451.728,2821
451.784,2663
451.839,2700
451.961,2724
452.043,2866
452.127,2891
452.183,2691
452.281,2773
452.341,2696
452.416,2841
452.490,2762
452.570,2802
452.692,2787
452.780,2763
452.881,2756
452.978,2682
453.076,2844
453.178,2783
453.264,2676
453.377,2768
453.437,2860
453.493,2923
453.582,2881
453.638,2792
453.694,2797
453.750,2838
453.832,2677
453.907,2842
454.006,2765
454.092,2769
454.194,2784
454.299,2722
454.413,2843
454.480,2835
454.583,2864
454.684,2641
454.786,2739
454.884,2818
454.987,2775
455.059,2939
455.157,2796
455.257,2813
455.313,2835
455.390,2788
455.474,2913
455.571,2794
455.662,2724
455.752,2737
455.874,2732
455.949,2795
456.030,2696
456.129,2813
456.208,2751
456.289,2756
456.359,2818
456.443,2818
456.499,2815
456.592,2670
456.659,2764
456.761,2836
456.817,2769
456.910,2771
457.012,2899
457.101,2851
457.181,2796
457.246,2772
457.346,2719
457.429,2858
457.496,2838
457.577,2809
457.661,2819
457.759,2807
457.869,2650
457.966,2900
458.075,2879
458.169,2861
458.255,2820
458.353,2606
458.448,2711
458.536,2702
458.644,2798
458.751,2762
458.840,2816
458.962,2815
459.045,2804
459.144,2773
459.242,2820
459.300,2748
459.389,2868
459.467,2845
459.549,2737
459.605,2679
459.676,2901
459.776,2640
459.871,2769
459.927,2807
460.046,2889
460.142,2717
460.220,2799
460.289,2828
460.365,2729
460.426,2681
460.527,2802
460.637,2933
460.720,2772
460.788,2752
460.883,2841
460.981,2943
461.049,2895
461.116,2818
461.217,2780
461.304,2686
461.370,2775
461.426,2681
461.482,2871
461.591,2717
461.649,2874
461.767,2800
461.868,2806
461.965,2850
462.043,2758
462.136,2726
462.214,2777
462.323,2954
462.397,2740
462.499,2854
462.600,2913
462.684,2801
462.756,2696
462.814,2747
462.896,2788
462.993,2631
463.093,2908
463.152,2740
463.208,2894
463.330,2633
463.399,2875
463.469,2739
463.556,2642
463.649,2834
463.729,2842
463.802,2795
463.902,2733
464.024,2753
464.139,2864
464.233,2887
464.289,2761
464.345,2841
464.424,2855
464.529,2808
464.588,2754
464.695,2788
464.793,2923
464.899,2776
464.988,2869
465.071,2810
465.136,2893
465.205,2723
465.274,2691
465.343,2964
465.398,2805
465.488,2789
465.557,2722
465.653,2738
465.731,2792
465.812,2767
465.892,2900
465.978,2828
466.052,2743
466.146,2816
466.268,2736
466.342,2786
466.427,2844
466.518,2927
466.624,2792
466.733,2790
466.822,2820
466.897,2790
466.975,2807
467.079,2886
467.164,2873
467.244,2777
467.335,2864
467.409,2789
467.465,2779
467.522,2910
467.645,2791
467.725,2752
467.802,2861
467.897,2898
467.980,2715
468.049,2808
468.144,2770
468.222,2932
468.304,2757
468.372,2789
468.482,2810
468.594,2711
468.673,2771
468.748,2751
468.822,2723
468.935,2717
469.015,2845
469.106,2779
469.165,2845
469.252,2818
469.336,2847
469.392,2689
469.462,2802
469.558,2872
469.674,2703
469.746,2768
469.836,2716
469.927,2823
469.995,2777
470.071,2857
470.169,2771
470.237,2864
470.336,2770
470.421,2740
470.513,2739
470.635,2806
470.740,2749
470.838,2727
470.952,2818
471.008,2880
471.100,2825
471.189,2733
471.304,2873
471.363,2786
471.453,2686
471.510,2725
471.613,2752
471.681,2725
471.737,2809
471.835,2717
471.917,2687
472.003,2909
472.096,2878
472.191,2795
472.290,2767
472.353,2731
472.465,2781
472.557,2753
472.668,2826
472.748,2784
472.818,2830
472.882,2789
472.942,2720
473.025,2697
473.104,2863
473.176,2885
473.269,2838
473.345,2848
473.448,2823
473.562,2803
473.660,2829
473.716,2781
473.772,2668
473.838,2912
473.901,2908
473.984,2903
474.107,2846
474.208,2864
474.323,2719
474.379,2829
474.484,2811
474.548,2945
474.626,2882
474.722,2884
474.826,2745
474.883,2871
475.005,2890
475.080,2763
475.178,2815
475.234,2714
475.303,2912
475.402,2744
475.521,2880
475.618,2739
475.694,2935
475.799,2721
475.855,2763
475.950,2733
476.047,2749
476.141,2788
476.229,2871
476.317,2893
476.388,2791
476.443,2825
476.528,2804
476.607,2705
476.663,2871
476.738,2876
476.832,2667
476.954,2835
477.058,2973
477.150,2836
477.254,2773
477.345,2930
477.461,2907
477.551,2963
477.620,2876
477.691,2774
477.797,2715
477.879,2791
477.969,2860
478.072,2764
478.152,2747
478.260,2753
478.364,2747
478.486,2737
478.567,2848
478.690,2935
478.753,2723
478.844,2717
478.940,2748
479.005,2929
479.061,2855
479.167,2719
479.251,2892
479.355,2861
479.414,2716
479.470,2807
479.557,2828
479.675,2768
479.764,2864
479.845,2765
479.933,2760
480.027,2805
480.097,2835
480.193,2704
480.303,2885
480.425,2827
480.511,2757
480.619,2807
480.713,2943
480.769,2760
480.824,2789
480.899,2822
480.978,2833
481.060,2820
481.168,2748
481.227,2740
481.349,2690
481.429,2796
481.520,2757
481.599,2793
481.678,2746
481.751,2829
481.834,2900
481.902,2719
481.987,2819
482.096,2814
482.191,2877
482.283,2901
482.369,2864
482.482,2890
482.554,2714
482.644,2754
482.746,2719
482.842,2871
482.944,2832
483.033,2728
483.114,2977
483.215,2901
483.329,2860
483.447,2769
483.558,2864
483.634,2779
483.735,2871
483.821,2854
483.916,2843
483.994,2836
484.082,2781
484.153,2737
484.243,2825
484.329,2840
484.405,2777
484.489,2900
484.591,2835
484.696,2812
484.762,2767
484.830,2835
484.939,2727
485.046,2762
485.154,2691
485.264,2727
485.365,2877
485.473,2818
485.567,2828
485.660,2774
485.740,2750
485.796,2875
485.882,2896
485.964,2798
486.053,2766
486.155,2780
486.241,2884
486.297,2704
486.359,2795
486.443,2703
486.523,2701
486.587,2761
486.687,2923
486.746,2795
486.805,2768
486.868,2780
486.955,2776
487.016,2755
487.100,2843
487.222,2727
487.282,2823
487.358,2793
487.480,2767
487.592,2773
487.686,2756
487.746,2837
487.846,2714
487.942,2784
488.001,2873
488.110,2881
488.171,2830
488.227,2753
488.336,2904
488.452,2822
488.516,2838
488.596,2796
488.718,2797
488.801,2808
488.885,2744
488.960,2704
489.065,2797
489.161,2778
489.217,2876
489.317,2819
489.410,2810
489.466,2861
489.559,2870
489.640,2682
489.708,2744
489.777,2780
489.886,2757
489.983,2797
490.095,2882
490.204,2724
490.275,2783
490.363,2698
490.419,2878
490.541,2814
490.625,2792
490.718,2795
490.800,2827
490.883,2754
490.976,2808
491.079,2857
491.193,2826
491.287,2748
491.358,2742
491.481,2812
491.584,2835
491.657,2872
491.727,2835
491.802,2797
491.892,2711
491.967,2778
492.089,2801
492.211,2866
492.289,2740
492.385,2617
492.477,2901
492.592,2728
492.684,2843
492.749,2752
492.817,2817
492.910,2847
493.006,2845
493.082,2800
493.137,2765
493.215,2841
493.300,2614
493.356,2664
493.438,2760
493.494,2834
493.588,2872
493.696,2858
493.784,2880
493.871,2694
493.945,2801
494.061,2733
494.136,2706
494.191,2877
494.257,2683
494.349,2806
494.442,2802
494.498,2737
494.604,2780
494.668,2784
494.779,2813
494.901,2787
494.970,2831
495.063,2869
495.170,2945
495.240,2735
495.316,2861
495.380,2738
495.476,2855
495.545,2833
495.632,3751
495.708,9484
495.772,12553
495.863,5168
495.957,2853
496.066,2826
496.169,2812
496.236,2655
496.328,2814
496.419,2811
496.479,2807
496.551,2739
496.626,2842
496.748,2931
496.837,2927
496.913,2864
496.973,2823
497.050,2823
497.158,2835
497.241,2773
497.297,2830
497.357,2827
497.413,2833
497.512,2762
497.569,2845
497.677,2859
497.796,2866
497.854,2753
497.925,2914
498.036,2688
498.127,2781
498.189,2689
498.279,2934
498.399,2806
498.462,2774
498.537,2695
498.627,2678
498.731,2819
498.787,2871
498.877,2818
498.937,2848
499.030,2721
499.086,2814
499.190,2675
499.269,2787
499.359,2756
499.448,2747
499.504,2805
499.624,2833
499.697,2781
499.775,2731
499.837,2918
499.915,2844
499.971,2670
500.064,2799
500.162,2796
500.255,2921
500.335,2628
500.432,2858
500.503,2837
500.599,2758
500.677,2772
500.753,2671
500.833,2757
500.945,2761
501.067,2900
501.153,2784
501.237,2791
501.302,2813
501.367,2748
501.447,2830
501.536,2858
501.607,2785
501.710,2860
501.787,2875
501.856,2759
501.978,2758
502.034,2754
502.142,2633
502.239,2785
502.310,2744
502.394,2839
502.489,2814
502.582,2794
502.653,2739
502.709,2810
502.817,2916
502.876,2755
502.939,2944
503.016,2892
503.129,2752
503.192,2686
503.285,2905
503.345,2737
503.433,2808
503.516,2830
503.584,2839
503.677,2872
503.767,2814
503.843,2748
503.939,2752
504.046,2650
504.132,2811
504.203,2806
504.293,2828
504.359,2742
504.444,2821
504.517,2851
504.600,2823
504.666,2924
504.738,2759
504.814,2868
504.888,2889
504.972,2755
505.094,2735
505.177,2773
505.253,2816
505.309,2801
505.423,2814
505.541,2710
505.647,2801
505.721,2811
505.797,2877
505.900,2785
505.986,2834
506.079,2812
506.164,2750
506.236,2684
506.335,2947
506.418,2817
506.497,2767
506.600,2885
506.686,2853
506.784,2944
506.864,2825
506.986,2812
507.074,2802
507.175,2870
507.230,2844
507.324,2701
507.446,2904
507.520,2910
507.608,2807
507.699,2824
507.778,2823
507.876,2820
507.953,2729
508.053,2808
508.155,2773
508.249,2774
508.326,2871
508.405,2709
508.483,2731
508.586,2832
508.703,2846
508.804,2789
508.898,2834
508.980,2732
509.066,2822
509.155,2680
509.257,2809
509.339,2877
509.413,2638
509.513,2791
509.587,2691
509.671,2895
509.763,2822
509.867,2769
509.922,2816
510.008,2743
510.104,2818
510.160,2830
510.259,2807
510.332,2756
510.395,2863
510.476,2739
510.542,2740
510.632,2917
510.718,2709
510.807,2753
510.905,2775
510.967,2724
511.023,2823
511.091,2794
511.171,2782
511.258,2728
511.314,2832
511.400,2743
511.499,2694
511.568,2880
511.635,2903
511.746,2916
511.851,2864
511.941,2783
512.044,2854
512.130,2753
512.217,2811
512.313,2839
512.422,2800
512.520,2801
512.604,2725
512.667,2708
512.749,2741
512.829,2922
512.913,2781
513.004,2837
513.087,2876
513.181,2621
513.247,2794
513.311,2760
513.379,2915
513.435,2677
513.542,2803
513.616,2911
513.703,2733
513.769,2911
513.835,2757
513.922,2969
514.029,2715
514.126,2771
514.182,2843
514.238,2784
514.341,2716
514.427,2826
514.498,2750
514.569,2814
514.672,2866
514.764,2776
514.858,2829
514.948,2893
515.039,2756
515.095,2844
515.191,2780
515.296,2968
515.384,2782
515.494,2786
515.561,2738
515.684,2757
515.762,2810
515.822,2813
515.908,2795
516.030,2821
516.099,2763
516.190,2850
516.269,2741
516.339,2714
516.438,2729
516.522,2786
516.606,2832
516.675,2775
516.753,2723
516.837,2803
516.903,2728
516.990,2881
517.106,2813
517.209,2847
517.313,2767
517.406,2696
517.467,2849
517.558,2772
517.645,2775
517.744,2697
517.842,2694
517.897,2858
517.984,2893
518.072,2778
518.156,2771
518.220,2894
518.300,2646
518.402,2709
518.487,2835
518.570,2870
518.626,2925
518.708,2804
518.823,2852
518.923,2882
519.012,2784
519.101,2791
519.219,2778
519.324,2817
519.442,2756
519.523,2751
519.640,2869
519.753,2825
519.830,2822
519.923,2735
519.998,2869
520.092,2734
520.160,2767
520.251,2813
520.342,4418
520.435,14321
520.492,13678
520.614,15207
520.699,5769
520.781,9011
520.872,12463
520.935,5655
521.057,2768
521.174,2745
521.272,2796
521.347,2757
521.424,2714
521.502,2807
521.558,2768
521.618,2837
521.707,2681
521.769,2836
521.861,2722
521.968,2787
522.071,2848
522.167,2817
522.253,2819
522.317,2825
522.394,2803
522.515,2829
522.605,2783
522.727,2778
522.826,2677
522.930,2748
523.028,2840
523.100,2868
523.198,2788
523.290,2772
523.412,2682
523.515,2808
523.631,2773
523.687,2744
523.785,2817
523.841,2800
523.917,2829
523.996,2850
524.075,2807
524.175,2898
524.280,2894
524.363,2852
524.443,2816
524.500,2724
524.586,2828
524.670,2877
524.764,2914
524.826,2834
524.939,2839
525.029,2768
525.089,2796
525.184,2768
525.298,2899
525.406,2658
525.462,2781
525.548,2810
525.618,2736
525.726,2794
525.785,2782
525.859,2744
