wavelength,intensity
353.598,2672
353.699,2588
353.792,2677
353.858,2584
353.932,2646
354.015,2515
354.109,2666
354.165,2647
354.238,2758
354.299,2609
354.384,2599
354.506,2542
354.581,2634
354.700,2710
354.768,2675
354.854,2712
354.976,2614
355.064,2477
355.120,2739
355.242,2657
355.347,2732
355.403,2611
355.523,2769
355.594,2634
355.685,2618
355.777,2672
355.868,2623
355.949,2551
356.037,2626
356.131,2594
356.199,2541
356.290,2687
356.385,2489
356.441,2494
356.558,3675
356.664,7743
356.720,3526
356.802,2577
356.911,2556
356.967,2644
357.045,2558
357.116,2564
357.236,2606
357.310,2655
357.396,2590
357.477,2529
357.582,2694
357.675,2722
357.731,2645
357.787,3924
357.872,10758
357.943,4479
358.041,5488
358.117,14256
358.210,4276
358.278,2707
358.366,2723
358.456,2561
358.575,2658
358.667,2574
358.747,2785
358.862,2658
358.926,2620
359.030,2564
359.125,2522
359.203,2691
359.325,11755
359.384,10146
359.465,3045
359.543,2549
359.652,2586
359.714,2672
359.825,2660
359.916,2669
359.981,2582
360.066,2644
360.126,2560
360.218,2473
360.273,2749
360.359,2583
360.448,3609
360.535,10364
360.619,3587
360.724,2599
360.823,2693
360.881,2644
360.972,2546
361.028,2680
361.118,2688
361.207,2649
361.302,2641
361.414,2643
361.489,2654
361.544,2723
361.619,2622
361.701,2642
361.795,2719
361.850,3246
361.939,7519
362.031,3082
362.140,2568
362.252,2676
362.371,2672
362.446,2658
362.530,2663
362.618,2660
362.696,2604
362.781,2619
362.903,2710
363.015,2600
363.105,2805
363.161,2640
363.264,2779
363.354,2642
363.421,2575
363.509,2741
363.594,2471
363.682,2648
363.749,2655
363.817,2671
363.873,2614
363.974,2651
364.048,2642
364.132,2677
364.210,2529
364.332,2583
364.404,2651
364.483,2627
364.547,2703
364.624,2611
364.713,2576
364.791,2668
364.907,2629
365.007,2676
365.065,2623
365.158,2610
365.241,2552
365.313,2636
365.413,2700
365.484,2622
365.540,2675
365.606,2692
365.681,2569
365.795,2730
365.851,2694
365.920,2742
365.976,2591
366.069,2711
366.134,2679
366.220,2644
366.327,2700
366.397,2567
366.466,2543
366.543,2673
366.618,2701
366.690,2623
366.770,2615
366.856,2699
366.956,2715
367.025,2660
367.112,2668
367.221,2612
367.293,2662
367.376,2670
367.449,2714
367.539,2652
367.618,2669
367.695,2488
367.762,2574
367.842,2610
367.940,2748
368.014,2659
368.084,2618
368.195,2643
368.301,2635
368.412,2762
368.487,2612
368.586,2600
368.708,2677
368.820,2595
368.925,2623
369.000,2618
369.085,2677
369.165,2488
369.258,2629
369.373,2706
369.476,2572
369.546,2641
369.625,2678
369.735,2691
369.829,2775
369.952,2755
370.028,2681
370.122,2610
370.200,2737
370.297,2672
370.358,2594
370.458,2697
370.564,2707
370.655,2748
370.759,2646
370.845,2543
370.950,2602
371.006,2623
371.109,2714
371.198,2697
371.270,2621
371.352,2670
371.454,2632
371.546,2663
371.668,2631
371.790,2765
371.847,3304
371.941,15429
372.013,21905
372.097,6504
372.176,2837
372.254,2752
372.343,2633
372.421,2689
372.505,2666
372.561,2691
372.644,2653
372.700,2717
372.782,2642
372.883,2672
372.939,2767
373.045,2631
373.153,2691
373.239,2725
373.327,2751
373.438,2692
373.514,2689
373.572,2747
373.691,2680
373.787,2739
373.868,2670
373.972,2730
374.058,2684
374.169,2674
374.283,2655
374.389,2774
374.511,2648
374.581,2682
374.688,2637
374.763,2667
374.839,2630
374.933,2611
375.040,2680
375.113,2462
375.186,2705
375.308,2635
375.369,2656
375.431,2695
375.535,2707
375.592,2690
375.664,2798
375.750,2728
375.840,2622
375.912,2709
375.985,2657
376.058,2758
376.148,2619
376.235,2749
376.308,2595
376.374,2658
376.450,2645
376.537,2675
376.627,2669
376.731,2698
376.802,2683
376.880,2710
376.974,2553
377.037,2693
377.129,2644
377.234,2659
377.347,2656
377.436,2690
377.543,2772
377.647,2639
377.719,2656
377.817,2664
377.900,2716
377.965,2737
378.061,2762
378.131,2681
378.196,2570
378.282,2568
378.405,2745
378.499,2632
378.611,2649
378.712,2703
378.796,2614
378.908,2696
378.989,2655
379.073,2671
379.195,2665
379.253,2693
379.311,2790
379.380,2623
379.461,2761
379.524,2554
379.621,2605
379.702,2648
379.790,2643
379.854,2616
379.959,2611
380.081,2776
380.176,2642
380.266,2643
380.342,2636
380.409,2713
380.465,2705
380.541,2732
380.657,2723
380.718,2631
380.835,2679
380.928,2713
380.999,2772
381.078,2782
381.192,2631
381.258,2639
381.357,2576
381.453,2664
381.549,2732
381.630,2518
381.726,2683
381.821,2512
381.897,2592
381.954,2612
382.041,2634
382.097,2680
382.176,2657
382.243,2729
382.349,2678
382.449,2736
382.505,2612
382.596,2768
382.690,2700
382.774,2668
382.845,2755
382.901,2754
382.957,2639
383.055,2705
383.148,2675
383.204,2708
383.264,2662
383.338,2614
383.440,2765
383.543,2616
383.640,2590
383.703,2762
383.775,2669
383.874,2707
383.955,2751
384.016,2744
384.096,2666
384.177,2612
384.287,2758
384.389,2753
384.508,2724
384.611,2701
384.684,2726
384.778,2703
384.886,2685
384.990,2782
385.080,2722
385.202,2553
385.287,2654
385.366,2712
385.467,2803
385.574,2760
385.645,2794
385.751,2811
385.811,2719
385.897,6161
385.973,16828
386.038,13073
386.124,3659
386.239,2716
386.314,2702
386.397,2558
386.478,2781
386.556,2724
386.679,2722
386.759,2760
386.826,2684
386.922,2702
387.013,2669
387.093,2839
387.149,2675
387.243,2692
387.365,2646
387.455,2836
387.568,2724
387.656,2649
387.750,2695
387.838,2666
387.914,2687
387.994,2637
388.083,2658
388.158,2758
388.256,2753
388.362,2730
388.458,2683
388.549,2579
388.645,2655
388.742,2749
388.851,2852
388.906,2813
389.024,2713
389.108,2772
389.230,2707
389.349,2566
389.440,2667
389.533,2648
389.610,2776
389.712,2816
389.795,2657
389.902,2702
389.976,2621
390.032,2711
390.107,2754
390.215,2687
390.298,2717
390.388,2659
390.454,3030
390.539,4254
390.636,3061
390.758,2626
390.846,2739
390.928,2637
391.017,2745
391.114,2654
391.213,2758
391.335,2689
391.394,2703
391.477,2663
391.553,2693
391.637,2693
391.702,2618
391.765,2674
391.873,2693
391.950,2737
392.019,2629
392.130,2660
392.209,2756
392.265,2673
392.328,2746
392.392,2560
392.468,2753
392.561,2640
392.639,2800
392.708,2793
392.824,2688
392.896,2766
392.995,2637
393.087,2735
393.142,2632
393.206,2711
393.276,3212
393.377,5535
393.483,2872
393.587,2684
393.690,2793
393.784,2787
393.867,2804
393.977,2579
394.033,2792
394.142,2703
394.198,2906
394.259,2650
394.315,2736
394.437,2805
394.541,2714
394.624,2674
394.722,2684
394.789,2601
394.874,2707
394.945,2756
395.001,2617
395.114,2808
395.180,2820
395.281,2640
395.353,2874
395.440,2653
395.555,2568
395.636,2663
395.753,2592
395.857,2615
395.979,2633
396.047,2683
396.146,2743
396.229,2616
396.308,2666
396.388,2724
396.454,2679
396.568,2759
396.690,2807
396.796,4777
396.852,6098
396.907,4387
396.981,2784
397.075,2718
397.158,2825
397.236,2871
397.341,2655
397.455,2672
397.577,2809
397.648,2718
397.721,2704
397.806,2629
397.865,2611
397.949,2645
398.005,2764
398.079,2748
398.186,2598
398.298,2778
398.391,2720
398.451,2767
398.550,2758
398.622,2747
398.720,2746
398.812,2759
398.882,2780
398.949,2662
399.005,2702
399.080,2771
399.183,2795
399.258,2688
399.365,2737
399.442,2739
399.536,2703
399.601,2701
399.665,2739
399.742,2704
399.839,2628
399.912,2737
399.990,2815
400.073,2717
400.187,2710
400.286,2731
400.377,2635
400.453,2681
400.566,2620
400.640,2697
400.696,2707
400.775,2773
400.859,2658
400.960,2705
401.074,2744
401.185,2753
401.267,2677
401.331,2779
401.405,2729
401.468,2716
401.573,2709
401.692,2826
401.782,2690
401.869,2750
401.964,2811
402.061,2686
402.144,2632
402.205,2856
402.316,2715
402.417,2707
402.511,2778
402.567,2619
402.649,2721
402.729,2727
402.810,2721
402.882,2761
402.954,2885
403.040,4450
403.141,3871
403.218,2832
403.332,2611
403.409,2726
403.505,2736
403.560,2774
403.644,2785
403.732,2737
403.788,2654
403.875,2725
403.953,2751
404.046,2806
404.155,2605
404.236,2750
404.291,2694
404.362,2678
404.433,2923
404.553,11423
404.643,7922
404.731,2921
404.826,2665
404.910,2590
405.022,2644
405.100,2668
405.156,2788
405.227,2840
405.336,2741
405.427,2756
405.543,2629
405.616,2676
405.707,2790
405.763,2843
405.863,2672
405.919,2766
406.003,2775
406.096,2727
406.170,2836
406.279,2698
406.359,2786
406.459,2664
406.556,2671
406.654,2818
406.710,2707
406.780,2701
406.850,2728
406.911,2744
407.011,2734
407.085,2821
407.190,2735
407.272,2629
407.376,2790
407.451,2772
407.530,2800
407.634,2765
407.699,2652
407.796,2794
407.862,2745
407.964,2692
408.052,2712
408.125,2729
408.216,2782
408.310,2719
408.409,2743
408.479,2706
408.594,2713
408.703,2877
408.759,2649
408.874,2756
408.972,2644
409.028,2929
409.102,2835
409.197,2756
409.288,2807
409.410,2755
409.522,2783
409.600,2825
409.670,2741
409.726,2679
409.803,2648
409.875,2663
409.993,2782
410.087,2601
410.178,2664
410.255,2716
410.318,2612
410.428,2799
410.483,2648
410.600,2765
410.690,2631
410.811,2659
410.918,2733
410.974,2716
411.073,2680
411.181,2742
411.287,2642
411.376,2725
411.447,2820
411.509,2839
411.606,2659
411.674,2684
411.754,2704
411.848,2608
411.944,2760
412.011,2799
412.105,2699
412.211,2769
412.311,2711
412.420,2677
412.476,2673
412.544,2725
412.635,2750
412.706,2771
412.780,2740
412.854,2611
412.962,2700
413.052,2761
413.117,2757
413.188,2606
413.246,2772
413.312,2789
413.416,2736
413.487,2786
413.566,2707
413.654,2640
413.754,2797
413.810,2727
413.891,2756
414.005,2804
414.071,2942
414.142,2832
414.211,2630
414.289,2796
414.409,2639
414.507,2765
414.628,2794
414.739,2892
414.795,2742
414.857,2706
414.974,2777
415.050,2783
415.151,2631
415.242,2740
415.330,2790
415.444,2808
415.504,2869
415.586,2747
415.668,2628
415.752,2726
415.819,2702
415.902,2682
415.958,2805
416.015,2787
416.109,2717
416.201,2896
416.257,2787
416.320,2612
416.393,2731
416.480,2774
416.572,2739
416.676,2826
416.753,2764
416.843,2752
416.936,2678
417.020,2742
417.115,2666
417.193,2803
417.298,2807
417.398,2800
417.510,2746
417.601,2695
417.657,2803
417.771,2699
417.858,2742
417.946,2821
418.021,2730
418.084,2820
418.170,2688
418.238,2644
418.330,2735
418.399,2637
418.467,2811
418.553,2758
418.633,2830
418.696,2808
418.782,2766
418.883,2708
418.964,2846
419.039,2588
419.148,2730
419.252,2837
419.336,2742
419.440,2719
419.530,2623
419.613,2772
419.724,2768
419.806,2818
419.862,2678
419.952,2811
420.012,2694
420.084,2701
420.184,2717
420.260,2726
420.353,2747
420.441,2772
420.535,2796
420.635,2730
420.726,2658
420.841,2756
420.896,2709
420.984,2680
421.082,2766
421.178,2689
421.249,2945
421.343,2765
421.430,2718
421.498,2798
421.592,2646
421.685,2818
421.759,2727
421.874,2713
421.964,2621
422.054,2685
422.111,2815
422.225,2643
422.291,2669
422.352,2693
422.465,2731
422.565,2793
422.647,2716
422.703,2736
422.766,2670
422.873,2743
422.955,2666
423.077,2731
423.162,2723
423.241,2692
423.363,2771
423.451,2729
423.552,2757
423.661,2761
423.754,2648
423.836,2847
423.948,2670
424.038,2766
424.094,2608
424.216,2878
424.276,2771
424.352,2756
424.444,2724
424.535,2880
424.591,2740
424.697,2809
424.785,2676
424.876,2644
424.995,2825
425.099,2835
425.201,2735
425.257,2845
425.329,4333
425.403,14197
425.489,10727
425.611,2687
425.667,2874
425.751,2804
425.842,2809
425.945,2680
426.022,2792
426.078,2697
426.152,2778
426.236,2757
426.352,2565
426.432,2784
426.504,2753
426.580,2787
426.666,2784
426.762,2822
426.818,2639
426.937,2640
427.002,2727
427.071,2772
427.163,2761
427.252,2753
427.332,3030
427.404,6005
427.492,12264
427.598,3517
427.664,2846
427.762,2798
427.829,2711
427.951,2836
428.060,2725
428.140,2671
428.217,2743
428.317,2741
428.409,2759
428.497,2706
428.593,2636
428.688,2829
428.771,2730
428.828,2941
428.922,7299
429.005,8922
429.104,3056
429.214,2823
429.300,2704
429.364,2769
429.420,2739
429.493,2894
429.579,2907
429.675,2732
429.772,2778
429.848,2829
429.930,2751
430.017,2815
430.107,2755
430.163,2772
430.233,2879
430.333,2850
430.456,2900
430.511,2758
430.618,2709
430.713,2798
430.768,2717
430.861,2812
430.943,2773
431.051,2835
431.136,2729
431.225,2797
431.318,2754
431.415,2726
431.485,2629
431.588,2778
431.689,2750
431.800,2699
431.891,2815
431.993,2758
432.071,2804
432.156,2806
432.236,2625
432.335,2764
432.422,2845
432.529,2803
432.633,2726
432.696,2682
432.809,2883
432.882,2791
432.999,2671
433.114,2733
433.197,2725
433.257,2844
433.331,2834
433.434,2746
433.522,2713
433.614,2814
433.713,2829
433.769,2817
433.866,2782
433.935,2672
434.033,2728
434.094,2811
434.176,2711
434.267,2698
434.359,2902
434.464,2730
434.525,2852
434.610,2743
434.677,2748
434.786,2787
434.859,2670
434.937,2811
435.004,2758
435.103,2753
435.214,2730
435.310,2797
435.392,2766
435.469,2842
435.540,2729
435.596,2753
435.677,2642
435.770,2777
435.870,2850
435.981,2805
436.083,2873
436.176,2774
436.293,2792
436.378,2802
436.466,2739
436.554,2811
436.610,2776
436.666,2812
436.726,2687
436.810,2759
436.871,2791
436.927,2810
437.003,2813
437.123,2715
437.220,2757
437.311,2791
437.427,2830
437.523,2800
437.614,2748
437.675,2715
437.755,2736
437.878,2752
437.979,2695
438.082,2740
438.185,2998
438.252,5519
438.358,14355
438.443,6524
438.499,3433
438.566,2807
438.627,2706
438.713,2670
438.818,2734
438.922,2728
439.015,2753
439.090,2761
439.182,2834
439.273,2831
439.334,2828
439.401,2857
439.457,2661
439.532,2822
439.625,2762
439.697,2734
439.789,2742
439.866,2730
439.975,2844
440.035,2722
440.131,2711
440.229,2828
440.322,2673
440.421,2773
440.503,2816
440.583,2706
440.668,2810
440.757,2739
440.842,2691
440.898,2749
440.954,2736
441.060,2737
441.175,2707
441.236,2801
441.325,2788
441.447,2698
441.542,2834
441.648,2808
441.720,2785
441.800,2706
441.898,2882
441.954,2682
442.050,2839
442.164,2689
442.255,2813
442.351,2669
442.420,2745
442.478,2696
442.568,2818
442.658,2787
442.760,2840
442.855,2780
442.951,2761
443.056,2788
443.132,2759
443.254,2732
443.319,2641
443.424,2806
443.511,2889
443.592,2800
443.676,2843
443.773,2772
443.885,2817
443.969,2812
444.059,2823
444.130,2885
444.190,2766
444.251,2691
444.313,2822
444.396,2770
444.510,2676
444.617,2757
444.739,2828
444.832,2711
444.937,2718
445.034,2732
445.115,2681
445.201,2681
445.279,2809
445.389,2836
445.487,2830
445.543,2737
445.599,2756
445.715,2820
445.802,2813
445.920,2725
445.975,2803
446.095,2638
446.170,2793
446.253,2842
446.320,2820
446.422,2783
446.495,2802
446.580,2776
446.703,2734
446.796,2727
446.911,2711
446.977,2784
447.055,2801
447.125,2677
447.208,2822
447.290,2841
447.368,2769
447.448,2845
447.548,2873
447.621,2796
447.677,2746
447.751,2790
447.824,2851
447.917,2779
448.008,2787
448.128,2822
448.196,2786
448.299,2813
448.396,2713
448.472,2841
448.545,2581
448.648,2813
448.704,2902
448.778,2823
448.891,2813
448.978,2760
449.089,2971
449.212,2700
449.309,2719
449.365,2715
449.445,2778
449.560,2841
449.653,2787
449.730,2774
449.786,2775
449.859,2666
449.915,2738
450.037,2854
450.134,2809
450.227,2839
450.336,2890
450.428,2834
450.506,2660
450.614,2827
450.713,2787
450.783,2693
450.874,2774
450.951,2722
451.032,2837
451.154,2664
451.232,2828
451.320,2753
451.406,2604
451.467,2728
451.549,2703
451.646,2778
451.728,2840
451.784,2788
451.839,2796
451.961,2772
452.043,2924
452.127,2697
452.183,2865
452.281,2914
452.341,2814
452.416,2811
452.490,2746
452.570,2778
452.692,2738
452.780,2852
452.881,2763
452.978,2817
453.076,2912
453.178,2833
453.264,2784
453.377,2664
453.437,2726
453.493,2784
453.582,2694
453.638,2715
453.694,2691
453.750,2743
453.832,2891
453.907,2824
454.006,2637
454.092,2636
454.194,2760
454.299,2927
454.413,2801
454.480,2767
454.583,2891
454.684,2844
454.786,2695
454.884,2758
454.987,2647
455.059,2798
455.157,2725
455.257,2704
455.313,2782
455.390,2714
455.474,2736
455.571,2657
455.662,2820
455.752,2772
455.874,2701
455.949,2794
456.030,2783
456.129,2775
456.208,2819
456.289,2741
456.359,2768
456.443,2644
456.499,2892
456.592,2912
456.659,2844
456.761,2851
456.817,2719
456.910,2877
457.012,2723
457.101,2933
457.181,2677
457.246,2782
457.346,2896
457.429,2781
457.496,2840
457.577,2735
457.661,2846
457.759,2723
457.869,2782
457.966,2882
458.075,2751
458.169,2623
458.255,2888
458.353,2779
458.448,2691
458.536,2781
458.644,2783
458.751,2792
458.840,2764
458.962,2693
459.045,2826
459.144,2755
459.242,2792
459.300,2780
459.389,2827
459.467,2863
459.549,2745
459.605,2909
459.676,2638
459.776,2919
459.871,2662
459.927,2855
460.046,2872
460.142,2757
460.220,2745
460.289,2884
460.365,2832
460.426,2827
460.527,2846
460.637,2830
460.720,2673
460.788,2855
460.883,2872
460.981,2710
461.049,2845
461.116,2736
461.217,2725
461.304,2794
461.370,2910
461.426,2946
461.482,2746
461.591,2796
461.649,2820
461.767,2841
461.868,2916
461.965,2774
462.043,2685
462.136,2710
462.214,2747
462.323,2757
462.397,2841
462.499,2829
462.600,2836
462.684,2786
462.756,2687
462.814,2819
462.896,2716
462.993,2807
463.093,2721
463.152,2724
463.208,2703
463.330,2888
463.399,2788
463.469,2814
463.556,2816
463.649,2847
463.729,2824
463.802,2745
463.902,2758
464.024,2898
464.139,2817
464.233,2719
464.289,2838
464.345,2733
464.424,2762
464.529,2905
464.588,2781
464.695,2841
464.793,2843
464.899,2853
464.988,2779
465.071,2767
465.136,2885
465.205,2831
465.274,2775
465.343,2707
465.398,2839
465.488,2815
465.557,2797
465.653,2813
465.731,2769
465.812,2832
465.892,2769
465.978,2915
466.052,2843
466.146,2800
466.268,2867
466.342,2856
466.427,2784
466.518,2769
466.624,2786
466.733,2743
466.822,2798
466.897,2800
466.975,2856
467.079,2789
467.164,2833
467.244,2921
467.335,2815
467.409,2750
467.465,2762
467.522,2798
467.645,2820
467.725,2821
467.802,3024
467.897,2800
467.980,2929
468.049,2711
468.144,2723
468.222,2726
468.304,2827
468.372,2795
468.482,2784
468.594,2737
468.673,2774
468.748,2752
468.822,2789
468.935,2838
469.015,2780
469.106,2805
469.165,2762
469.252,2744
469.336,2853
469.392,2732
469.462,2854
469.558,2812
469.674,2832
469.746,2687
469.836,2843
469.927,2863
469.995,2799
470.071,2794
470.169,2941
470.237,2900
470.336,2683
470.421,2779
470.513,2814
470.635,2768
470.740,2764
470.838,2896
470.952,2706
471.008,2771
471.100,2716
471.189,2713
471.304,2852
471.363,2800
471.453,2681
471.510,2774
471.613,2907
471.681,2783
471.737,2782
471.835,2884
471.917,2792
472.003,2763
472.096,2828
472.191,2832
472.290,2856
472.353,2792
472.465,2920
472.557,2803
472.668,2889
472.748,2907
472.818,2785
472.882,2769
472.942,2795
473.025,2827
473.104,2748
473.176,2804
473.269,2876
473.345,2733
473.448,2903
473.562,2777
473.660,2793
473.716,2762
473.772,2771
473.838,2724
473.901,2811
473.984,2796
474.107,2820
474.208,2712
474.323,2866
474.379,2787
474.484,2861
474.548,2754
474.626,2837
474.722,2739
474.826,2676
474.883,2780
475.005,2887
475.080,2805
475.178,2722
475.234,2847
475.303,2771
475.402,2771
475.521,2844
475.618,2830
475.694,2760
475.799,2841
475.855,2819
475.950,2781
476.047,2855
476.141,2860
476.229,2767
476.317,2844
476.388,2833
476.443,2682
476.528,2885
476.607,2812
476.663,2832
476.738,2980
476.832,2852
476.954,2771
477.058,2777
477.150,2810
477.254,2760
477.345,2886
477.461,2799
477.551,2722
477.620,2860
477.691,2800
477.797,2753
477.879,2682
477.969,2696
478.072,2879
478.152,2747
478.260,2810
478.364,2839
478.486,2753
478.567,2823
478.690,2738
478.753,2820
478.844,2834
478.940,2905
479.005,2821
479.061,2897
479.167,2898
479.251,2852
479.355,2821
479.414,2759
479.470,2787
479.557,2891
479.675,2700
479.764,2892
479.845,2715
479.933,2809
480.027,2762
480.097,2741
480.193,2893
480.303,2776
480.425,2884
480.511,2847
480.619,2777
480.713,2854
480.769,2868
480.824,2716
480.899,2733
480.978,2794
481.060,2881
481.168,2824
481.227,2695
481.349,2779
481.429,2710
481.520,2758
481.599,2722
481.678,2787
481.751,2778
481.834,2871
481.902,2767
481.987,2819
482.096,2825
482.191,2734
482.283,2916
482.369,2746
482.482,2668
482.554,2772
482.644,2830
482.746,2843
482.842,2750
482.944,2812
483.033,2798
483.114,2809
483.215,2836
483.329,2831
483.447,3027
483.558,2770
483.634,2866
483.735,2805
483.821,2878
483.916,2857
483.994,2777
484.082,2881
484.153,2838
484.243,2728
484.329,2862
484.405,2798
484.489,2897
484.591,2782
484.696,2829
484.762,2704
484.830,2844
484.939,2780
485.046,2802
485.154,2739
485.264,2745
485.365,2822
485.473,2828
485.567,2737
485.660,2754
485.740,2810
485.796,2860
485.882,2811
485.964,2873
486.053,2754
486.155,2803
486.241,2691
486.297,2941
486.359,2757
486.443,2744
486.523,2817
486.587,2897
486.687,2901
486.746,2840
486.805,2812
486.868,2825
486.955,2812
487.016,2878
487.100,2828
487.222,2741
487.282,2809
487.358,2824
487.480,2869
487.592,2793
487.686,2829
487.746,2792
487.846,2751
487.942,2786
488.001,2912
488.110,2698
488.171,2790
488.227,2737
488.336,2732
488.452,2835
488.516,2823
488.596,2732
488.718,2832
488.801,2786
488.885,2907
488.960,2724
489.065,2745
489.161,2740
489.217,2767
489.317,2765
489.410,2824
489.466,2728
489.559,2852
489.640,2810
489.708,2757
489.777,2761
489.886,2829
489.983,2774
490.095,2885
490.204,2935
490.275,2867
490.363,2807
490.419,2843
490.541,2767
490.625,2811
490.718,2722
490.800,2788
490.883,2759
490.976,2844
491.079,2747
491.193,2815
491.287,2783
491.358,2749
491.481,2822
491.584,2686
491.657,2793
491.727,2798
491.802,2669
491.892,2785
491.967,2801
492.089,2754
492.211,2779
492.289,2796
492.385,2712
492.477,2785
492.592,2913
492.684,2735
492.749,2780
492.817,2692
492.910,2797
493.006,2795
493.082,2821
493.137,2780
493.215,2787
493.300,2694
493.356,2817
493.438,2738
493.494,2756
493.588,2822
493.696,2845
493.784,2722
493.871,2702
493.945,2835
494.061,2806
494.136,2832
494.191,2796
494.257,2810
494.349,2748
494.442,2729
494.498,2794
494.604,2709
494.668,2822
494.779,2715
494.901,2712
494.970,2870
495.063,2747
495.170,2800
495.240,2703
495.316,2704
495.380,2843
495.476,2868
495.545,2781
495.632,3743
495.708,9570
495.772,12414
495.863,4962
495.957,2825
496.066,2724
496.169,2820
496.236,2758
496.328,2724
496.419,2808
496.479,2828
496.551,2797
496.626,2821
496.748,2744
496.837,2814
496.913,2674
496.973,2751
497.050,2787
497.158,2850
497.241,2942
497.297,2789
497.357,2825
497.413,2738
497.512,2777
497.569,2677
497.677,2818
497.796,2750
497.854,2763
497.925,2747
498.036,2814
498.127,2751
498.189,2731
498.279,2763
498.399,2880
498.462,2799
498.537,2786
498.627,2788
498.731,2881
498.787,2855
498.877,2747
498.937,2890
499.030,2704
499.086,2763
499.190,2799
499.269,2767
499.359,2680
499.448,2702
499.504,2826
499.624,2683
499.697,2773
499.775,2748
499.837,2809
499.915,2837
499.971,2763
500.064,2881
500.162,2707
500.255,2816
500.335,2823
500.432,2858
500.503,2740
500.599,2847
500.677,2684
500.753,2814
500.833,2881
500.945,2777
501.067,2744
501.153,2797
501.237,2827
501.302,2734
501.367,2764
501.447,2866
501.536,2747
501.607,2792
501.710,2743
501.787,2925
501.856,2816
501.978,2790
502.034,2892
502.142,2763
502.239,2726
502.310,2712
502.394,2867
502.489,2837
502.582,2792
502.653,2935
502.709,2762
502.817,2863
502.876,2899
502.939,2786
503.016,2840
503.129,2856
503.192,2693
503.285,2849
503.345,2926
503.433,2891
503.516,2836
503.584,2689
503.677,2802
503.767,2761
503.843,2829
503.939,2770
504.046,2739
504.132,2713
504.203,2738
504.293,2786
504.359,2875
504.444,2881
504.517,2719
504.600,2973
504.666,2783
504.738,2863
504.814,2773
504.888,2813
504.972,2819
505.094,2751
505.177,2817
505.253,2780
505.309,2743
505.423,2786
505.541,2878
505.647,2830
505.721,2875
505.797,2740
505.900,2781
505.986,2766
506.079,2798
506.164,2792
506.236,2813
506.335,2836
506.418,2799
506.497,2938
506.600,2770
506.686,2695
506.784,2701
506.864,2866
506.986,2814
507.074,2738
507.175,2704
507.230,2877
507.324,2713
507.446,2692
507.520,2755
507.608,2952
507.699,2783
507.778,2618
507.876,2891
507.953,2869
508.053,2900
508.155,2833
508.249,2762
508.326,2722
508.405,2643
508.483,2914
508.586,2773
508.703,2699
508.804,2856
508.898,2857
508.980,2776
509.066,2812
509.155,2704
509.257,2735
509.339,2770
509.413,2786
509.513,2788
509.587,2866
509.671,2781
509.763,2732
509.867,2724
509.922,2719
510.008,2712
510.104,2706
510.160,2818
510.259,2768
510.332,2764
510.395,2750
510.476,2844
510.542,2699
510.632,2731
510.718,2765
510.807,2844
510.905,2867
510.967,2680
511.023,2868
511.091,2647
511.171,2858
511.258,2803
511.314,2759
511.400,2860
511.499,2899
511.568,2866
511.635,2860
511.746,2853
511.851,2679
511.941,2799
512.044,2824
512.130,2869
512.217,2774
512.313,2779
512.422,2825
512.520,2952
512.604,2790
512.667,2761
512.749,2793
512.829,2784
512.913,2795
513.004,2704
513.087,2903
513.181,2731
513.247,2782
513.311,2759
513.379,2693
513.435,2805
513.542,2757
513.616,2838
513.703,2859
513.769,2770
513.835,2821
513.922,2848
514.029,2939
514.126,2831
514.182,2802
514.238,2871
514.341,2704
514.427,2722
514.498,2846
514.569,2814
514.672,2858
514.764,2821
514.858,2814
514.948,2882
515.039,2803
515.095,2799
515.191,2852
515.296,2857
515.384,2887
515.494,2862
515.561,2823
515.684,2873
515.762,2818
515.822,2826
515.908,2734
516.030,2802
516.099,2816
516.190,2700
516.269,2747
516.339,2839
516.438,2785
516.522,2796
516.606,2775
516.675,2797
516.753,2680
516.837,2787
516.903,2810
516.990,2697
517.106,2848
517.209,2795
517.313,2948
517.406,2710
517.467,2804
517.558,2757
517.645,2762
517.744,2806
517.842,2724
517.897,2834
517.984,2882
518.072,2755
518.156,2786
518.220,2807
518.300,2749
518.402,2737
518.487,2767
518.570,2690
518.626,2776
518.708,2807
518.823,2905
518.923,2770
519.012,2818
519.101,2885
519.219,2817
519.324,2794
519.442,2807
519.523,2861
519.640,2826
519.753,2732
519.830,2740
519.923,2739
519.998,2868
520.092,2799
520.160,2792
520.251,2895
520.342,4406
520.435,14454
520.492,13372
520.614,15256
520.699,5789
520.781,8876
520.872,12658
520.935,5672
521.057,2692
521.174,2810
521.272,2876
521.347,2766
521.424,2759
521.502,2773
521.558,2789
521.618,2868
521.707,2707
521.769,2763
521.861,2846
521.968,2773
522.071,2772
522.167,2816
522.253,2798
522.317,2802
522.394,2811
522.515,2744
522.605,2779
522.727,2854
522.826,2802
522.930,2758
523.028,2730
523.100,2718
523.198,2765
523.290,2752
523.412,2745
523.515,2908
523.631,2799
523.687,2812
523.785,2828
523.841,2802
523.917,2737
523.996,2806
524.075,2848
524.175,2854
524.280,2800
524.363,2865
524.443,2803
524.500,2717
524.586,2866
524.670,2789
524.764,2845
524.826,2784
524.939,2888
525.029,2762
525.089,2678
525.184,2720
525.298,2955
525.406,2782
525.462,2924
525.548,2836
525.618,2744
525.726,2701
525.785,2857
525.859,2759
