wavelength,intensity
353.598,2609
353.699,2568
353.792,2509
353.858,2688
353.932,2588
354.015,2609
354.109,2619
354.165,2650
354.238,2781
354.299,2644
354.384,2603
354.506,2598
354.581,2694
354.700,2739
354.768,2627
354.854,2552
354.976,2584
355.064,2690
355.120,2803
355.242,2691
355.347,2553
355.403,2687
355.523,2617
355.594,2626
355.685,2635
355.777,2617
355.868,2690
355.949,2638
356.037,2700
356.131,2645
356.199,2720
356.290,2622
356.385,2576
356.441,2655
356.558,3766
356.664,7561
356.720,3622
356.802,2621
356.911,2683
356.967,2576
357.045,2607
357.116,2687
357.236,2515
357.310,2605
357.396,2667
357.477,2582
357.582,2733
357.675,2584
357.731,2617
357.787,3795
357.872,10902
357.943,4339
358.041,5320
358.117,14429
358.210,4334
358.278,2653
358.366,2724
358.456,2695
358.575,2549
358.667,2585
358.747,2592
358.862,2632
358.926,2591
359.030,2601
359.125,2709
359.203,2619
359.325,11519
359.384,10081
359.465,2815
359.543,2722
359.652,2635
359.714,2744
359.825,2668
359.916,2653
359.981,2655
360.066,2659
360.126,2786
360.218,2573
360.273,2652
360.359,2569
360.448,3654
360.535,10169
360.619,3501
360.724,2648
360.823,2605
360.881,2704
360.972,2688
361.028,2559
361.118,2538
361.207,2692
361.302,2645
361.414,2738
361.489,2694
361.544,2599
361.619,2601
361.701,2552
361.795,2764
361.850,3191
361.939,7635
362.031,3071
362.140,2638
362.252,2585
362.371,2626
362.446,2528
362.530,2724
362.618,2803
362.696,2724
362.781,2657
362.903,2669
363.015,2743
363.105,2814
363.161,2699
363.264,2597
363.354,2640
363.421,2704
363.509,2686
363.594,2633
363.682,2756
363.749,2624
363.817,2514
363.873,2594
363.974,2684
364.048,2711
364.132,2542
364.210,2594
364.332,2713
364.404,2615
364.483,2712
364.547,2713
364.624,2642
364.713,2562
364.791,2812
364.907,2644
365.007,2664
365.065,2614
365.158,2573
365.241,2597
365.313,2584
365.413,2653
365.484,2763
365.540,2646
365.606,2634
365.681,2713
365.795,2706
365.851,2549
365.920,2682
365.976,2634
366.069,2739
366.134,2572
366.220,2637
366.327,2718
366.397,2578
366.466,2746
366.543,2735
366.618,2741
366.690,2665
366.770,2727
366.856,2656
366.956,2703
367.025,2612
367.112,2536
367.221,2821
367.293,2646
367.376,2709
367.449,2635
367.539,2612
367.618,2622
367.695,2737
367.762,2586
367.842,2779
367.940,2689
368.014,2619
368.084,2708
368.195,2803
368.301,2571
368.412,2601
368.487,2644
368.586,2689
368.708,2629
368.820,2656
368.925,2622
369.000,2682
369.085,2547
369.165,2706
369.258,2675
369.373,2687
369.476,2616
369.546,2710
369.625,2642
369.735,2633
369.829,2678
369.952,2646
370.028,2689
370.122,2733
370.200,2598
370.297,2751
370.358,2632
370.458,2654
370.564,2605
370.655,2657
370.759,2791
370.845,2771
370.950,2629
371.006,2672
371.109,2660
371.198,2707
371.270,2531
371.352,2670
371.454,2676
371.546,2663
371.668,2667
371.790,2651
371.847,3139
371.941,15580
372.013,21865
372.097,6409
372.176,2819
372.254,2672
372.343,2679
372.421,2689
372.505,2664
372.561,2576
372.644,2697
372.700,2685
372.782,2561
372.883,2636
372.939,2611
373.045,2820
373.153,2658
373.239,2669
373.327,2721
373.438,2708
373.514,2679
373.572,2696
373.691,2726
373.787,2692
373.868,2689
373.972,2777
374.058,2664
374.169,2657
374.283,2648
374.389,2698
374.511,2674
374.581,2669
374.688,2762
374.763,2615
374.839,2631
374.933,2670
375.040,2685
375.113,2667
375.186,2708
375.308,2633
375.369,2742
375.431,2687
375.535,2778
375.592,2604
375.664,2736
375.750,2693
375.840,2705
375.912,2612
375.985,2710
376.058,2675
376.148,2520
376.235,2617
376.308,2563
376.374,2651
376.450,2704
376.537,2644
376.627,2762
376.731,2699
376.802,2772
376.880,2736
376.974,2681
377.037,2754
377.129,2673
377.234,2724
377.347,2736
377.436,2694
377.543,2594
377.647,2700
377.719,2672
377.817,2614
377.900,2606
377.965,2764
378.061,2634
378.131,2628
378.196,2602
378.282,2715
378.405,2666
378.499,2754
378.611,2715
378.712,2737
378.796,2687
378.908,2677
378.989,2614
379.073,2653
379.195,2560
379.253,2619
379.311,2766
379.380,2633
379.461,2703
379.524,2743
379.621,2756
379.702,2627
379.790,2680
379.854,2633
379.959,2660
380.081,2755
380.176,2686
380.266,2707
380.342,2670
380.409,2650
380.465,2615
380.541,2673
380.657,2648
380.718,2806
380.835,2696
380.928,2653
380.999,2636
381.078,2709
381.192,2654
381.258,2717
381.357,2753
381.453,2694
381.549,2585
381.630,2685
381.726,2631
381.821,2558
381.897,2547
381.954,2725
382.041,2562
382.097,2692
382.176,2766
382.243,2646
382.349,2670
382.449,2695
382.505,2645
382.596,2686
382.690,2708
382.774,2584
382.845,2644
382.901,2620
382.957,2626
383.055,2767
383.148,2693
383.204,2611
383.264,2759
383.338,2657
383.440,2841
383.543,2686
383.640,2640
383.703,2727
383.775,2633
383.874,2685
383.955,2679
384.016,2697
384.096,2733
384.177,2687
384.287,2686
384.389,2610
384.508,2652
384.611,2704
384.684,2720
384.778,2713
384.886,2687
384.990,2630
385.080,2646
385.202,2759
385.287,2700
385.366,2766
385.467,2650
385.574,2632
385.645,2744
385.751,2753
385.811,2770
385.897,6010
385.973,16801
386.038,12747
386.124,3543
386.239,2736
386.314,2700
386.397,2694
386.478,2585
386.556,2744
386.679,2834
386.759,2753
386.826,2696
386.922,2736
387.013,2636
387.093,2717
387.149,2660
387.243,2619
387.365,2678
387.455,2766
387.568,2646
387.656,2762
387.750,2749
387.838,2771
387.914,2676
387.994,2826
388.083,2775
388.158,2655
388.256,2663
388.362,2674
388.458,2701
388.549,2697
388.645,2662
388.742,2581
388.851,2838
388.906,2726
389.024,2665
389.108,2796
389.230,2555
389.349,2666
389.440,2736
389.533,2730
389.610,2722
389.712,2758
389.795,2645
389.902,2737
389.976,2744
390.032,2698
390.107,2712
390.215,2658
390.298,2775
390.388,2765
390.454,2970
390.539,4412
390.636,3183
390.758,2690
390.846,2775
390.928,2674
391.017,2700
391.114,2677
391.213,2760
391.335,2663
391.394,2804
391.477,2792
391.553,2634
391.637,2699
391.702,2697
391.765,2869
391.873,2728
391.950,2816
392.019,2600
392.130,2739
392.209,2782
392.265,2759
392.328,2726
392.392,2709
392.468,2763
392.561,2827
392.639,2604
392.708,2760
392.824,2764
392.896,2754
392.995,2719
393.087,2638
393.142,2699
393.206,2701
393.276,3310
393.377,5477
393.483,2968
393.587,2696
393.690,2824
393.784,2787
393.867,2688
393.977,2777
394.033,2798
394.142,2691
394.198,2713
394.259,2689
394.315,2707
394.437,2710
394.541,2784
394.624,2738
394.722,2774
394.789,2674
394.874,2647
394.945,2682
395.001,2753
395.114,2580
395.180,2599
395.281,2726
395.353,2793
395.440,2675
395.555,2832
395.636,2767
395.753,2722
395.857,2747
395.979,2719
396.047,2646
396.146,2762
396.229,2749
396.308,2661
396.388,2731
396.454,2651
396.568,2711
396.690,2783
396.796,4718
396.852,5813
396.907,4265
396.981,2865
397.075,2693
397.158,2682
397.236,2726
397.341,2801
397.455,2736
397.577,2613
397.648,2688
397.721,2708
397.806,2670
397.865,2795
397.949,2707
398.005,2703
398.079,2730
398.186,2798
398.298,2706
398.391,2758
398.451,2718
398.550,2778
398.622,2793
398.720,2620
398.812,2763
398.882,2817
398.949,2604
399.005,2846
399.080,2617
399.183,2831
399.258,2694
399.365,2691
399.442,2801
399.536,2635
399.601,2684
399.665,2718
399.742,2783
399.839,2718
399.912,2848
399.990,2713
400.073,2613
400.187,2629
400.286,2662
400.377,2774
400.453,2765
400.566,2741
400.640,2807
400.696,2685
400.775,2749
400.859,2557
400.960,2735
401.074,2816
401.185,2677
401.267,2607
401.331,2750
401.405,2661
401.468,2660
401.573,2747
401.692,2686
401.782,2715
401.869,2780
401.964,2731
402.061,2744
402.144,2733
402.205,2718
402.316,2741
402.417,2610
402.511,2709
402.567,2699
402.649,2682
402.729,2720
402.810,2630
402.882,2755
402.954,2940
403.040,4521
403.141,3808
403.218,2844
403.332,2725
403.409,2721
403.505,2738
403.560,2765
403.644,2778
403.732,2786
403.788,2689
403.875,2600
403.953,2644
404.046,2627
404.155,2728
404.236,2777
404.291,2689
404.362,2795
404.433,3000
404.553,11418
404.643,7926
404.731,3044
404.826,2835
404.910,2708
405.022,2662
405.100,2679
405.156,2793
405.227,2756
405.336,2805
405.427,2768
405.543,2732
405.616,2740
405.707,2785
405.763,2714
405.863,2729
405.919,2750
406.003,2693
406.096,2692
406.170,2827
406.279,2766
406.359,2731
406.459,2680
406.556,2751
406.654,2721
406.710,2796
406.780,2701
406.850,2704
406.911,2791
407.011,2696
407.085,2589
407.190,2620
407.272,2684
407.376,2710
407.451,2788
407.530,2756
407.634,2646
407.699,2724
407.796,2664
407.862,2623
407.964,2755
408.052,2737
408.125,2709
408.216,2755
408.310,2672
408.409,2728
408.479,2835
408.594,2717
408.703,2795
408.759,2765
408.874,2709
408.972,2830
409.028,2704
409.102,2698
409.197,2804
409.288,2687
409.410,2875
409.522,2755
409.600,2703
409.670,2714
409.726,2716
409.803,2724
409.875,2760
409.993,2740
410.087,2704
410.178,2689
410.255,2767
410.318,2837
410.428,2745
410.483,2821
410.600,2668
410.690,2712
410.811,2820
410.918,2709
410.974,2776
411.073,2626
411.181,2743
411.287,2741
411.376,2866
411.447,2742
411.509,2744
411.606,2818
411.674,2761
411.754,2726
411.848,2734
411.944,2796
412.011,2767
412.105,2756
412.211,2796
412.311,2718
412.420,2754
412.476,2681
412.544,2667
412.635,2829
412.706,2650
412.780,2744
412.854,2738
412.962,2726
413.052,2784
413.117,2728
413.188,2747
413.246,2669
413.312,2753
413.416,2850
413.487,2860
413.566,2692
413.654,2778
413.754,2703
413.810,2803
413.891,2670
414.005,2810
414.071,2667
414.142,2713
414.211,2771
414.289,2734
414.409,2715
414.507,2709
414.628,2911
414.739,2765
414.795,2688
414.857,2793
414.974,2643
415.050,2763
415.151,2773
415.242,2760
415.330,2693
415.444,2772
415.504,2724
415.586,2568
415.668,2805
415.752,2795
415.819,2717
415.902,2801
415.958,2903
416.015,2784
416.109,2750
416.201,2751
416.257,2795
416.320,2773
416.393,2671
416.480,2564
416.572,2651
416.676,2749
416.753,2735
416.843,2684
416.936,2687
417.020,2709
417.115,2694
417.193,2942
417.298,2780
417.398,2666
417.510,2752
417.601,2819
417.657,2707
417.771,2795
417.858,2719
417.946,2768
418.021,2765
418.084,2731
418.170,2875
418.238,2720
418.330,2799
418.399,2576
418.467,2783
418.553,2718
418.633,2603
418.696,2706
418.782,2764
418.883,2808
418.964,2765
419.039,2689
419.148,2834
419.252,2766
419.336,2750
419.440,2673
419.530,2757
419.613,2764
419.724,2671
419.806,2761
419.862,2682
419.952,2804
420.012,2807
420.084,2864
420.184,2728
420.260,2741
420.353,2718
420.441,2624
420.535,2710
420.635,2706
420.726,2603
420.841,2742
420.896,2719
420.984,2777
421.082,2777
421.178,2644
421.249,2786
421.343,2737
421.430,2636
421.498,2722
421.592,2655
421.685,2810
421.759,2811
421.874,2698
421.964,2666
422.054,2786
422.111,2763
422.225,2635
422.291,2826
422.352,2708
422.465,2675
422.565,2781
422.647,2743
422.703,2835
422.766,2816
422.873,2694
422.955,2780
423.077,2770
423.162,2776
423.241,2695
423.363,2656
423.451,2580
423.552,2696
423.661,2832
423.754,2674
423.836,2790
423.948,2880
424.038,2874
424.094,2814
424.216,2821
424.276,2759
424.352,2864
424.444,2818
424.535,2774
424.591,2804
424.697,2815
424.785,2747
424.876,2825
424.995,2751
425.099,2647
425.201,2782
425.257,2862
425.329,4341
425.403,14327
425.489,10777
425.611,2786
425.667,2736
425.751,2717
425.842,2720
425.945,2768
426.022,2815
426.078,2744
426.152,2741
426.236,2838
426.352,2776
426.432,2638
426.504,2689
426.580,2751
426.666,2723
426.762,2868
426.818,2745
426.937,2730
427.002,2868
427.071,2623
427.163,2655
427.252,2778
427.332,3068
427.404,5974
427.492,12235
427.598,3378
427.664,2778
427.762,2794
427.829,2640
427.951,2722
428.060,2795
428.140,2704
428.217,2853
428.317,2752
428.409,2713
428.497,8984
428.593,2656
428.688,2684
428.771,2740
428.828,2863
428.922,7586
429.005,8909
429.104,3092
429.214,2808
429.300,2697
429.364,2701
429.420,2703
429.493,2806
429.579,2780
429.675,2818
429.772,2770
429.848,2682
429.930,2723
430.017,2771
430.107,2812
430.163,2754
430.233,2854
430.333,2888
430.456,2653
430.511,2754
430.618,2785
430.713,2739
430.768,2857
430.861,2921
430.943,2749
431.051,2802
431.136,2762
431.225,2686
431.318,2748
431.415,2839
431.485,2789
431.588,2793
431.689,2713
431.800,2819
431.891,2752
431.993,2823
432.071,2792
432.156,2789
432.236,2705
432.335,2799
432.422,2646
432.529,2879
432.633,2831
432.696,2814
432.809,2855
432.882,2781
432.999,2896
433.114,2773
433.197,2738
433.257,2775
433.331,2734
433.434,2777
433.522,2794
433.614,2809
433.713,2862
433.769,2696
433.866,2729
433.935,2729
434.033,2682
434.094,2684
434.176,2840
434.267,2721
434.359,2761
434.464,2816
434.525,2731
434.610,2859
434.677,2752
434.786,2835
434.859,2668
434.937,2858
435.004,2783
435.103,2817
435.214,2843
435.310,2762
435.392,2822
435.469,2767
435.540,2747
435.596,2803
435.677,2983
435.770,2729
435.870,2651
435.981,2788
436.083,2779
436.176,2769
436.293,2843
436.378,2683
436.466,2819
436.554,2785
436.610,2748
436.666,2956
436.726,2782
436.810,2795
436.871,2837
436.927,2856
437.003,2845
437.123,2779
437.220,2836
437.311,2706
437.427,2764
437.523,2737
437.614,2776
437.675,2766
437.755,2763
437.878,2778
437.979,2907
438.082,2849
438.185,2940
438.252,5485
438.358,14394
438.443,6682
438.499,3367
438.566,2848
438.627,2886
438.713,2727
438.818,2696
438.922,2759
439.015,2836
439.090,2735
439.182,2751
439.273,2821
439.334,2752
439.401,2687
439.457,2747
439.532,2942
439.625,2677
439.697,2748
439.789,2805
439.866,2730
439.975,2632
440.035,2724
440.131,2793
440.229,2687
440.322,2690
440.421,2829
440.503,2876
440.583,2750
440.668,2732
440.757,2821
440.842,2806
440.898,2773
440.954,2698
441.060,2689
441.175,2778
441.236,2856
441.325,2689
441.447,2666
441.542,2731
441.648,2696
441.720,2828
441.800,2766
441.898,2844
441.954,2766
442.050,2722
442.164,2827
442.255,2802
442.351,2749
442.420,2784
442.478,2816
442.568,2725
442.658,2791
442.760,2702
442.855,2794
442.951,2749
443.056,2904
443.132,2833
443.254,2727
443.319,2813
443.424,2709
443.511,2855
443.592,2756
443.676,2729
443.773,2777
443.885,2773
443.969,2813
444.059,2780
444.130,2669
444.190,2713
444.251,2755
444.313,2876
444.396,2792
444.510,2726
444.617,2789
444.739,2822
444.832,2668
444.937,2703
445.034,2744
445.115,2777
445.201,2712
445.279,2762
445.389,2713
445.487,2746
445.543,2743
445.599,2832
445.715,2817
445.802,2866
445.920,2693
445.975,2736
446.095,2716
446.170,2786
446.253,2798
446.320,2843
446.422,2683
446.495,2880
446.580,2799
446.703,2805
446.796,2804
446.911,2739
446.977,2771
447.055,2725
447.125,2779
447.208,2799
447.290,2762
447.368,2836
447.448,2917
447.548,2843
447.621,2722
447.677,2731
447.751,2783
447.824,2844
447.917,2768
448.008,2899
448.128,2712
448.196,2768
448.299,2738
448.396,2812
448.472,2830
448.545,2700
448.648,2691
448.704,2721
448.778,2908
448.891,2869
448.978,2671
449.089,2829
449.212,2823
449.309,2772
449.365,2765
449.445,2758
449.560,2867
449.653,2762
449.730,2887
449.786,2761
449.859,2865
449.915,2723
450.037,2783
450.134,2863
450.227,2844
450.336,2867
450.428,2767
450.506,2780
450.614,2873
450.713,2829
450.783,2935
450.874,2763
450.951,2783
451.032,2675
451.154,2722
451.232,2671
451.320,2801
451.406,2787
451.467,2840
451.549,2818
451.646,2878
451.728,2694
451.784,2894
451.839,2646
451.961,2791
452.043,2935
452.127,2707
452.183,2813
452.281,2866
452.341,2771
452.416,2737
452.490,2795
452.570,2718
452.692,2807
452.780,2837
452.881,2893
452.978,2979
453.076,2898
453.178,2771
453.264,2835
453.377,2700
453.437,2789
453.493,2803
453.582,2721
453.638,2804
453.694,2803
453.750,2782
453.832,2818
453.907,2711
454.006,2691
454.092,2788
454.194,2795
454.299,2725
454.413,2736
454.480,2852
454.583,2863
454.684,2724
454.786,2749
454.884,2831
454.987,2867
455.059,2745
455.157,2720
455.257,2697
455.313,2862
455.390,2778
455.474,2814
455.571,2787
455.662,2836
455.752,2617
455.874,2664
455.949,2830
456.030,2748
456.129,2769
456.208,2886
456.289,2744
456.359,2800
456.443,2759
456.499,2756
456.592,2747
456.659,2851
456.761,2981
456.817,2855
456.910,2806
457.012,2951
457.101,2801
457.181,2837
457.246,2740
457.346,2805
457.429,2807
457.496,2756
457.577,2751
457.661,2765
457.759,2811
457.869,2827
457.966,2927
458.075,2739
458.169,2875
458.255,2747
458.353,2768
458.448,2796
458.536,2805
458.644,2861
458.751,2785
458.840,2732
458.962,2678
459.045,2739
459.144,2832
459.242,2705
459.300,2714
459.389,2702
459.467,2840
459.549,2701
459.605,2773
459.676,2694
459.776,2801
459.871,2931
459.927,2758
460.046,2818
460.142,2688
460.220,2763
460.289,2619
460.365,2794
460.426,2810
460.527,2803
460.637,2719
460.720,2817
460.788,2765
460.883,2784
460.981,2780
461.049,2789
461.116,2824
461.217,2831
461.304,2810
461.370,2757
461.426,2778
461.482,2824
461.591,2825
461.649,2690
461.767,2853
461.868,2853
461.965,2900
462.043,2746
462.136,2778
462.214,2896
462.323,2777
462.397,2738
462.499,2785
462.600,2856
462.684,2835
462.756,2846
462.814,2882
462.896,2701
462.993,2834
463.093,2784
463.152,2749
463.208,2859
463.330,2752
463.399,2843
463.469,2776
463.556,2770
463.649,2715
463.729,2852
463.802,2866
463.902,2845
464.024,2865
464.139,2696
464.233,2723
464.289,2867
464.345,2776
464.424,2720
464.529,2814
464.588,2795
464.695,2817
464.793,2798
464.899,2869
464.988,2866
465.071,2842
465.136,2842
465.205,2804
465.274,2900
465.343,2890
465.398,2716
465.488,2793
465.557,2756
465.653,2868
465.731,2847
465.812,2873
465.892,2704
465.978,2845
466.052,2882
466.146,2680
466.268,2700
466.342,2823
466.427,2656
466.518,2819
466.624,2795
466.733,2786
466.822,2768
466.897,2770
466.975,2848
467.079,2807
467.164,2728
467.244,2792
467.335,2685
467.409,2817
467.465,2835
467.522,2768
467.645,2772
467.725,2800
467.802,2810
467.897,2777
467.980,2714
468.049,2785
468.144,2833
468.222,2662
468.304,2794
468.372,2730
468.482,2855
468.594,2827
468.673,2818
468.748,2774
468.822,2631
468.935,2781
469.015,2726
469.106,2724
469.165,2810
469.252,2774
469.336,2880
469.392,2844
469.462,2782
469.558,2747
469.674,2814
469.746,2869
469.836,2787
469.927,2761
469.995,2871
470.071,2850
470.169,2772
470.237,2855
470.336,2798
470.421,2844
470.513,2765
470.635,2825
470.740,2698
470.838,2837
470.952,2772
471.008,2825
471.100,2938
471.189,2775
471.304,2746
471.363,2826
471.453,2754
471.510,2712
471.613,2895
471.681,2690
471.737,2786
471.835,2890
471.917,2727
472.003,2857
472.096,2829
472.191,2751
472.290,2931
472.353,2797
472.465,2862
472.557,2820
472.668,2795
472.748,2824
472.818,2833
472.882,2951
472.942,2778
473.025,2753
473.104,2772
473.176,2980
473.269,2795
473.345,2752
473.448,2878
473.562,2681
473.660,2809
473.716,2801
473.772,2833
473.838,2863
473.901,2716
473.984,2809
474.107,2680
474.208,2830
474.323,2796
474.379,2739
474.484,2718
474.548,2819
474.626,2791
474.722,2811
474.826,2697
474.883,2866
475.005,2755
475.080,2817
475.178,2794
475.234,2891
475.303,2743
475.402,2845
475.521,2798
475.618,2850
475.694,2705
475.799,2783
475.855,2742
475.950,2747
476.047,2880
476.141,2807
476.229,2751
476.317,2743
476.388,2782
476.443,2822
476.528,2745
476.607,2781
476.663,2885
476.738,2796
476.832,2780
476.954,2763
477.058,2862
477.150,2789
477.254,2721
477.345,2802
477.461,2755
477.551,2721
477.620,2732
477.691,2693
477.797,2758
477.879,2699
477.969,2688
478.072,2766
478.152,2858
478.260,2795
478.364,2719
478.486,2765
478.567,2814
478.690,2778
478.753,2659
478.844,2790
478.940,2701
479.005,2667
479.061,2811
479.167,2828
479.251,2679
479.355,2820
479.414,2797
479.470,2764
479.557,3017
479.675,2802
479.764,2758
479.845,2731
479.933,2895
480.027,2923
480.097,2800
480.193,2781
480.303,2904
480.425,2929
480.511,2881
480.619,2654
480.713,2959
480.769,2779
480.824,2858
480.899,2773
480.978,2785
481.060,2839
481.168,2886
481.227,2764
481.349,2840
481.429,2680
481.520,2763
481.599,2773
481.678,2774
481.751,2806
481.834,2800
481.902,2790
481.987,2779
482.096,2729
482.191,2869
482.283,2844
482.369,2783
482.482,2869
482.554,2895
482.644,2777
482.746,2696
482.842,2810
482.944,2686
483.033,2707
483.114,2829
483.215,2719
483.329,2787
483.447,2794
483.558,2763
483.634,2801
483.735,2794
483.821,2876
483.916,2851
483.994,2861
484.082,2808
484.153,2807
484.243,2826
484.329,2822
484.405,2747
484.489,2671
484.591,2638
484.696,2807
484.762,2757
484.830,2810
484.939,2830
485.046,2679
485.154,2751
485.264,2940
485.365,2833
485.473,2826
485.567,2740
485.660,2745
485.740,2690
485.796,2855
485.882,2837
485.964,2783
486.053,2801
486.155,2839
486.241,2925
486.297,2852
486.359,2766
486.443,2796
486.523,2639
486.587,2728
486.687,2759
486.746,2785
486.805,2853
486.868,2846
486.955,2920
487.016,2778
487.100,2812
487.222,2746
487.282,2655
487.358,2762
487.480,2879
487.592,2845
487.686,2776
487.746,2804
487.846,2675
487.942,2705
488.001,2879
488.110,2667
488.171,2963
488.227,2901
488.336,2747
488.452,2718
488.516,2867
488.596,2986
488.718,2836
488.801,2689
488.885,2931
488.960,2742
489.065,2905
489.161,2811
489.217,2866
489.317,2832
489.410,2644
489.466,2872
489.559,2894
489.640,2658
489.708,2872
489.777,2848
489.886,2782
489.983,2796
490.095,2782
490.204,2893
490.275,2823
490.363,2908
490.419,2862
490.541,2781
490.625,2797
490.718,2732
490.800,2681
490.883,2750
490.976,2793
491.079,2912
491.193,2762
491.287,2905
491.358,2734
491.481,2825
491.584,2796
491.657,2859
491.727,2912
491.802,2822
491.892,2751
491.967,2661
492.089,2803
492.211,2726
492.289,2708
492.385,2995
492.477,2840
492.592,2937
492.684,2764
492.749,2857
492.817,2776
492.910,2775
493.006,2857
493.082,2834
493.137,2883
493.215,2779
493.300,2761
493.356,2652
493.438,2839
493.494,2861
493.588,2900
493.696,2863
493.784,2803
493.871,2882
493.945,2806
494.061,2811
494.136,2816
494.191,2824
494.257,2850
494.349,2787
494.442,2908
494.498,2824
494.604,2808
494.668,2828
494.779,2784
494.901,2777
494.970,2861
495.063,2693
495.170,2826
495.240,2832
495.316,2795
495.380,2930
495.476,2829
495.545,2859
495.632,3847
495.708,9719
495.772,12505
495.863,4977
495.957,2912
496.066,2872
496.169,2854
496.236,2850
496.328,2826
496.419,2751
496.479,2745
496.551,2741
496.626,2849
496.748,2780
496.837,2759
496.913,2744
496.973,2805
497.050,2887
497.158,2874
497.241,2699
497.297,2749
497.357,2818
497.413,2894
497.512,2841
497.569,2830
497.677,2824
497.796,2667
497.854,2829
497.925,2814
498.036,2842
498.127,2834
498.189,2737
498.279,2786
498.399,2697
498.462,2912
498.537,2732
498.627,2871
498.731,2734
498.787,2752
498.877,2823
498.937,2799
499.030,2992
499.086,2853
499.190,2780
499.269,2775
499.359,2856
499.448,2843
499.504,2881
499.624,2821
499.697,2745
499.775,2756
499.837,2806
499.915,2798
499.971,2825
500.064,2759
500.162,2887
500.255,2954
500.335,2776
500.432,2680
500.503,2823
500.599,2788
500.677,2937
500.753,2820
500.833,2751
500.945,2757
501.067,2846
501.153,2860
501.237,2841
501.302,2736
501.367,2788
501.447,2661
501.536,2735
501.607,2810
501.710,2978
501.787,2699
501.856,2757
501.978,2852
502.034,2766
502.142,2792
502.239,2767
502.310,2774
502.394,2862
502.489,2813
502.582,2871
502.653,2810
502.709,2882
502.817,2758
502.876,2869
502.939,2770
503.016,2741
503.129,2679
503.192,2841
503.285,2888
503.345,2708
503.433,2791
503.516,2907
503.584,2850
503.677,2745
503.767,2779
503.843,2831
503.939,2830
504.046,2740
504.132,2907
504.203,2880
504.293,2719
504.359,2912
504.444,2737
504.517,2854
504.600,2805
504.666,2762
504.738,2795
504.814,2812
504.888,2823
504.972,2636
505.094,2733
505.177,2819
505.253,2872
505.309,2839
505.423,2757
505.541,2808
505.647,2668
505.721,2793
505.797,2761
505.900,2737
505.986,2732
506.079,2713
506.164,2888
506.236,2712
506.335,2740
506.418,2799
506.497,2808
506.600,2760
506.686,2889
506.784,2863
506.864,2793
506.986,2793
507.074,2772
507.175,2796
507.230,2943
507.324,2738
507.446,2797
507.520,2811
507.608,2760
507.699,2681
507.778,2728
507.876,2835
507.953,2940
508.053,2752
508.155,2769
508.249,2825
508.326,2792
508.405,2849
508.483,2725
508.586,2855
508.703,2867
508.804,2789
508.898,2874
508.980,2863
509.066,2769
509.155,2718
509.257,2848
509.339,2749
509.413,2672
509.513,2866
509.587,2737
509.671,2800
509.763,2858
509.867,2863
509.922,2766
510.008,2819
510.104,2846
510.160,2836
510.259,2738
510.332,2715
510.395,2912
510.476,2868
510.542,2756
510.632,2773
510.718,2818
510.807,2764
510.905,2916
510.967,2856
511.023,2842
511.091,2767
511.171,2720
511.258,2758
511.314,2827
511.400,2999
511.499,2940
511.568,2881
511.635,2671
511.746,2832
511.851,2776
511.941,2848
512.044,2733
512.130,2752
512.217,2790
512.313,2840
512.422,2810
512.520,2862
512.604,2773
512.667,2730
512.749,2727
512.829,2813
512.913,2768
513.004,2723
513.087,2762
513.181,2833
513.247,2711
513.311,2828
513.379,2764
513.435,2813
513.542,2954
513.616,2831
513.703,2841
513.769,2715
513.835,2651
513.922,2827
514.029,2760
514.126,2669
514.182,2853
514.238,2877
514.341,2818
514.427,2722
514.498,2722
514.569,2787
514.672,2836
514.764,2630
514.858,2712
514.948,2883
515.039,2809
515.095,2814
515.191,2810
515.296,2943
515.384,2866
515.494,2814
515.561,2729
515.684,2916
515.762,2839
515.822,2838
515.908,2752
516.030,2855
516.099,2916
516.190,2779
516.269,2808
516.339,2743
516.438,2784
516.522,2942
516.606,2880
516.675,2809
516.753,2697
516.837,2799
516.903,2766
516.990,2830
517.106,2895
517.209,2762
517.313,2820
517.406,2789
517.467,2834
517.558,2678
517.645,2875
517.744,2669
517.842,2882
517.897,2771
517.984,2796
518.072,2922
518.156,2714
518.220,2889
518.300,2807
518.402,2754
518.487,2815
518.570,2802
518.626,2870
518.708,2803
518.823,2793
518.923,2867
519.012,2835
519.101,2806
519.219,2729
519.324,2716
519.442,2780
519.523,2832
519.640,2764
519.753,2791
519.830,2829
519.923,2787
519.998,2679
520.092,2706
520.160,2725
520.251,2888
520.342,4523
520.435,14121
520.492,13569
520.614,15314
520.699,5803
520.781,8680
520.872,12421
520.935,5549
521.057,2755
521.174,2743
521.272,2773
521.347,2787
521.424,2885
521.502,2672
521.558,2740
521.618,2710
521.707,2708
521.769,2911
521.861,2795
521.968,2737
522.071,2718
522.167,2941
522.253,2871
522.317,2849
522.394,2800
522.515,2860
522.605,2754
522.727,2840
522.826,2815
522.930,2874
523.028,2889
523.100,2861
523.198,2824
523.290,2838
523.412,2816
523.515,2861
523.631,2765
523.687,2863
523.785,2833
523.841,2783
523.917,2833
523.996,2674
524.075,2863
524.175,2739
524.280,2872
524.363,2805
524.443,2819
524.500,2695
524.586,2946
524.670,2737
524.764,2835
524.826,2896
524.939,2751
525.029,2742
525.089,2831
525.184,2746
525.298,2801
525.406,2788
525.462,2826
525.548,2804
525.618,2774
525.726,2762
525.785,2761
525.859,2841
